T,E,M,C,chi
1.86,-2952.0686418868727,0.9478412553232334,796.8760488185708,0.00011041223168415214
1.88,-2934.6197974183506,0.9441435304420026,922.0093465557735,0.0001182677989631621
1.9,-2919.474197104214,0.9410813232016141,854.8617978242338,0.0001066103651534583
1.92,-2896.6356623045203,0.9356709527707878,876.5414555530999,0.00010963876438454627
1.94,-2879.7433717495705,0.9312346476224661,927.1415959600131,0.00014698544772549226
1.96,-2866.240891792246,0.9289476633572088,945.2763437834576,0.00012368926174632016
1.98,-2831.8275323557928,0.9183494713306387,1104.382690569256,0.0001874298025019279
2.0,-2826.6359108657334,0.9189627284144374,1096.1417306086514,0.000169919500130844
2.02,-2783.2074475754816,0.9044618490685618,1378.5625120664888,0.00032368488620708143
2.04,-2776.201204538315,0.9040183852723778,1281.5677578979405,0.00027339245780621206
2.06,-2735.5691416826267,0.8916495693734877,1476.6869185144676,0.00035587794898993264
2.08,-2656.383997891332,-0.8711330091055552,1530.805616294054,0.0005805236010432103
2.1,-2685.8007030269687,0.8738035638960802,1558.943947437779,0.000523400690128377
2.12,-2658.1575400551446,0.8650065781775648,1312.0103394488337,0.00046881835086585495
2.14,-2636.9437769544834,0.8619255545802397,1729.7635055894673,0.000528002040922626
2.16,-2616.83932115788,0.8549674401551364,1558.3552327865398,0.0004442472160272377
2.18,-2565.1689266421163,0.8345092949159713,1610.5045461267614,0.0006317987934743519
2.2,-2544.643889950482,0.8298607402203871,1908.200445710989,0.0009906614753181623
2.22,-2490.2225618727502,0.8063122959349174,1886.977291590836,0.0009191229746196526
2.24,-2444.703254131468,0.7797400849510369,2172.054556550968,0.0015004862297881916
2.26,-2408.1054580947384,0.7671773226411315,2196.4916771794765,0.0014908088614849781
2.28,-2305.115973876328,0.6794238369045027,2445.8174439387976,0.004529916217465515
2.3,-2289.25817494974,0.6966808570972903,2492.5679421335785,0.0026943283050273365
2.32,-2271.7584421409683,0.6810061332474981,2089.725834452885,0.0028788737557931057
2.34,-2226.643748389019,0.6546098773225578,2528.2715851568523,0.0038342386549935314
2.36,-2146.5418268990843,0.5968262099411993,2127.1994802207896,0.0036745226104939847
2.38,-2090.1679491201457,0.5511811149568541,2581.1592815124905,0.008060784140598113
2.4,-2002.5655243033366,0.37610866027122203,2519.8971642460997,0.020678247882853485
2.42,-1980.0743908497175,0.4076321876401467,2198.003813330008,0.009210870953214293
2.44,-1869.5370133512301,0.1755087521304384,2191.42910697437,0.018203783668869166
2.46,-1862.9447423590445,0.3002828678813792,1735.8905014942436,0.007208507689815769
2.48,-1824.2580584142966,0.27091263807510385,1807.5661590502532,0.007331171320847461
2.5,-1812.170063464471,0.26758013998328545,1917.8409933753312,0.012617675117561367
2.52,-1800.5479952329767,0.34446298117302476,1686.1276732852484,0.004963631477736236
2.54,-1733.573300956358,0.14270491194881868,1387.9982139241956,0.012145370964983932
2.56,-1706.0971752083367,0.15141676913730207,1508.3093730058295,0.012779320699804706
2.58,-1675.430135061362,0.1256077131552308,1165.3816838460725,0.008310270867941344
2.6,-1653.3934567172766,0.13738969138467982,1352.4608872058668,0.006369586941426004
2.62,-1650.4622839215947,0.15924981136797364,1330.040702332488,0.007191570567596053
2.64,-1605.2601620070104,0.07875512856334434,1028.713112117815,0.007718462874632625
2.66,-1583.1059058563771,0.10416797713180215,1057.1057068277628,0.005482537485382688
2.68,-1555.6599533042033,0.0845419573008714,950.361842838682,0.005031653257413846
2.7,-1553.2034245832065,0.09693888686700526,918.1118653272756,0.002845283613599482
2.72,-1523.2358223710908,0.07211278123556893,915.5883244189698,0.0032825051719359323
2.74,-1503.3323723537887,0.07038898640891676,915.414518847702,0.003898478528108376
2.76,-1495.8851447906957,0.05931558793854344,825.4097739124388,0.004995726203365089
2.78,-1483.9280466258379,0.08193052751175203,820.2088031759635,0.0038180348953078076
2.8,-1453.230147053862,0.063446761525396,789.3982163388688,0.003716119942635242
2.82,-1453.113391541373,0.06214672875422497,742.9147240794607,0.004296395186504591
2.84,-1426.8294518969592,0.06093167252480843,791.8834212548784,0.002754280358936591
2.86,-1405.6702330084386,0.04750566000180721,813.1447645088754,0.0035099566113203605
2.88,-1396.991818866616,0.044362411258625334,825.3446237991167,0.0035260071212322957
2.9,-1380.3422635093627,0.05046266272635323,781.0781203810287,0.0027839033915139032
2.92,-1359.579340962171,0.05087482006045386,691.3944557985437,0.002524659339838271
2.94,-1353.2247960921104,0.05068072634573127,674.6161404989062,0.0025501925087147133
2.96,-1330.9539382244686,0.019128807358397937,647.1311087856304,0.002682215122011195
2.98,-1321.3760763206008,0.04155725575379731,671.9585824566315,0.0022474111977693334
3.0,-1314.8399167354075,0.025051803018195706,661.7008553858484,0.0019441316466167783
3.02,-1305.7249458401213,0.04139096652468602,651.8584199500415,0.0021645530778450273
3.04,-1281.1959278134796,0.023600392004833638,585.6164950668561,0.0019071115446584743
3.06,-1271.3169068428456,0.033498609307262416,599.7451315837203,0.0017986717625738191
3.08,-1258.4750583489238,0.019935425281938257,638.9048581859546,0.001996366771832637
3.1,-1248.2610839554095,0.018293698919967138,573.5659326488222,0.00208547686820414
3.12,-1239.022708964101,0.03806844656737599,540.26449044202,0.0019126095078180365
3.14,-1217.7904739494163,0.021973054039952512,514.4366552592577,0.0012722065369528452
3.16,-1211.0463410342106,0.028200879366696074,537.9848944691664,0.0014812904102334851
3.18,-1208.7219739487916,0.028537911289647604,553.85937172652,0.0019345823579448702
3.2,-1193.849398347118,0.03578813781464176,518.9889489920687,0.0015356444059340172
3.22,-1188.2212118254363,0.03337465870303614,521.824747836148,0.0014794006351333657
3.24,-1169.300336322991,0.01913342374206798,507.4029572445859,0.0016473390171736243
3.26,-1160.6894045349127,0.022388021075152583,464.7042181982575,0.0014182476815417042
3.28,-1158.4375255392347,0.027505194147327026,494.72230159761835,0.0016023533761994448
3.3,-1144.7823702675946,0.017124159536056824,498.5262175839988,0.001243402629893952
3.32,-1134.175355954463,0.02224378367945714,454.4864073380436,0.0012576115584830622
3.34,-1129.7678501903592,0.02392456842616347,442.1779476945314,0.0012026002201513397
3.36,-1108.309738467733,0.026297335499756193,416.65661432431546,0.0010961855534341058
3.38,-1105.7739536231713,0.013939287345705874,457.4569390579168,0.00130174909331101
3.4,-1104.3480054932313,0.022093462068098244,452.32914066766745,0.001307162373696506
3.42,-1086.5656420380424,0.01866030661657022,413.1431477788883,0.0011389404217294237
3.44,-1081.8179892575517,0.016490910788710893,406.6524252391329,0.0012266572020563327
3.46,-1080.3668549294784,0.01570690788802503,421.1686342778307,0.0012635876168892296
3.48,-1060.2719664243314,0.0146558246280139,389.4794285939878,0.0011362115762935752
3.5,-1058.9133931736858,0.016574754184986808,403.1335443991939,0.0010274260076627096
