T,E,M,C
2.14,-1014.0019552694832,0.8444845174818771,641.5895994623703
2.16,-989.4192423650242,0.817185762315482,768.6237320210746
2.18,-996.5497864219527,-0.8366039720937465,633.0336684390406
2.2,-976.1098806071559,0.8015112656962028,776.9404224528977
2.22,-946.4267897478278,0.7483115131932766,989.9359066016361
2.24,-940.6338204112668,0.7673939857359044,918.2725999767634
2.26,-895.4475554339133,-0.6568777345285043,1269.0222818018863
2.28,-925.8453079389692,0.7509145315074213,925.339422813621
2.3,-855.3873978834953,-0.6115794858578425,990.0290872082371
2.32,-873.3336279727072,-0.6488173588739522,1194.1946265674467
2.34,-829.0627017436616,-0.20622215311804779,1124.053582049017
2.36,-808.4621358230715,-0.14641757697808624,1083.1093771027677
2.38,-797.146356606649,0.5256327914453766,1146.5363384439374
2.4,-766.0049158627094,-0.30318174655831037,668.133374907605
2.42,-739.5807608298607,0.18730183077547308,641.9863289772719
2.44,-740.2392308421397,-0.2448910448444677,661.1435183019225
2.46,-716.3635544584084,-0.1005337289310661,621.9121312732306
2.48,-706.2336909119373,0.06056988480310459,623.9448783248259
2.5,-699.3186098843345,0.08789370490553257,504.61792221953164
2.52,-688.5808577413655,0.1588506951536793,676.7676025641416
2.54,-676.20858976721,0.015738027968021324,490.7494689609167
2.56,-660.3986726318715,0.14667776839428287,536.3440234429362
2.58,-659.1313086993517,0.009071589913109787,480.77942179655065
2.6,-641.5371549125081,-0.05533631252788869,450.2973561765768
2.62,-639.7945241804854,0.01725117992419603,438.40962261643006
2.64,-626.3819932034152,-0.07478853632743734,434.2941179691895
2.66,-618.2975502688496,-0.02098744005597439,371.16674529826395
2.68,-607.8047222526919,-0.020483442296653574,345.236668493513
2.7,-603.7831546505275,-0.007113025012752917,366.69384574043954
2.72,-593.1291297879342,0.07524825553966397,358.09624990536327
2.74,-580.8424250879392,0.03949225357587478,334.9678747883317
2.76,-578.8076455722625,0.004551756600898191,337.170529997439
2.78,-569.2241456611868,-0.012456133273553499,302.3489755853908
2.8,-570.9976517596892,-0.055272326227554604,324.54100044293347
2.82,-559.9154313999666,0.01684950367464998,294.9204463954156
2.84,-555.8794868163079,-0.02910494877002261,320.33175126098837
2.86,-551.7626392304162,-0.008371274577982344,319.8823353997957
2.88,-548.0922192841115,-0.05078899809478371,282.90274345189107
2.9,-534.9222482191179,-0.012939002194885847,295.0890335078987
2.92,-532.9003291796281,-0.02528929873344118,243.27283670413055
2.94,-525.4771549764058,-0.003077710034387612,281.40084758809996
2.96,-520.2933436705605,0.01039677359236039,277.53426935234387
2.98,-507.9022088368383,0.011817047266190345,239.37842010355843
3.0,-510.63151796430463,0.019218053228910303,273.3409703354021
3.02,-508.7829278137084,-0.006702610966335498,252.0127543896451
3.04,-501.21619252801645,0.020383867535817318,249.35988664115632
3.06,-498.45878971374896,-0.007792927164081829,226.90486124956163
3.08,-490.46850642331583,0.00542104811389977,223.412855675647
3.1,-482.85104914691254,0.01212859879808435,225.92967575760667
3.12,-480.5652454044245,0.0022565138908265244,220.2239282816877
3.14,-478.4111305525766,-0.004734524457375446,215.29571364041794
3.16,-475.0538263537525,0.004385861143917848,207.67099924584673
3.18,-470.3982146983869,0.008462326238204221,194.04285603281892
3.2,-466.7601227261739,-0.0072853238707945986,208.83500476040237
3.22,-465.2160817720109,-0.0071943914862710465,209.59828836375658
3.24,-458.2546621356101,-0.021720457379704603,189.94849729529676
3.26,-453.70128253324543,0.01808994367418139,187.4122451116074
3.28,-447.7887733878878,0.005941393459644882,178.43845140052954
3.3,-445.4446182698421,-0.007834735000282216,172.30115168987118
3.32,-440.0190223439592,0.010979912481456359,192.25421423946113
3.34,-437.94087759224965,0.0058688022696461424,174.70204402412506
3.36,-435.196727160035,0.012704274436342455,171.89660107113258
3.38,-429.8337467159247,-0.0009780419829158865,175.02071499607425
3.4,-430.70233791018325,0.005385463061274695,170.37393028685386
3.42,-423.11441414865374,0.0181766843698782,149.78949576559376
3.44,-422.2706791579562,-0.0048499356230717544,151.8456855491171
3.46,-418.33997407883487,0.0014155759152546157,150.22726145650225
3.48,-416.59080022278994,0.005549872683841653,159.0967743336774
3.5,-411.2257622728836,-0.011472572233682395,161.2619213641488
