T,E,M,C
1.0,-449.4032229993422,0.999329008862314,4.739346605318133
1.02,-449.31896366087415,0.9992285306270811,5.762549300211429
1.04,-449.2026808180507,0.9990978197704431,6.068199085342787
1.06,-449.0706458093044,-0.9989496196176412,6.844701168098388
1.08,-448.90908876374993,0.9987479814054957,8.068731247910696
1.1,-448.8206288477025,-0.9986443042285356,8.578316386512958
1.12,-448.41670083569073,0.9981791728572414,10.832746415106305
1.14,-448.395662549668,-0.9981595072318696,9.952925945457377
1.16,-447.86159922832087,-0.997523783115684,13.852985875117344
1.18,-447.9013041259465,0.9975841696959924,12.731117907309665
1.2,-447.18969560561766,0.9967378398424912,15.787912795187568
1.22,-447.09281093566096,-0.9966386202072821,15.566393324714516
1.24,-446.6745820808788,0.9961562617481625,18.854915602497915
1.26,-446.43038221126193,-0.9958505006048818,18.427908434968
1.28,-445.7467382102118,0.9950368419103319,22.517592281836585
1.3,-445.96795289689413,-0.995287198431732,21.531227334990085
1.32,-444.9566520452742,-0.9938420896169102,27.11824051553965
1.34,-444.3599930383686,0.9933866861749671,26.274689146326928
1.36,-443.910743626125,0.9926795102865971,31.187388354158717
1.38,-443.5688567290362,0.9922837592416147,28.91473478987824
1.4,-442.22598163427244,0.9905478089379612,37.03395252005252
1.42,-442.95646915495826,-0.9915882516242988,30.991322665073916
1.44,-441.49066816912045,-0.9896153960869994,36.071981650321156
1.46,-440.29180444895445,-0.9881838434432674,41.12311726488547
1.48,-439.66626057150273,-0.9873928133283122,42.00901516619268
1.5,-438.95216238300185,-0.9864824521986006,45.26402015511929
1.52,-438.12690228052423,-0.9854555132416852,49.63271117858841
1.54,-436.9419736224967,-0.9841009974077429,48.91911158462969
1.56,-435.7097412691998,0.981854894561111,55.68438567027703
1.58,-435.3370816015292,-0.981559464426359,55.17572278434978
1.6,-432.6273904796741,0.9776375094272093,65.44446820912525
1.62,-433.0423863056451,0.9784481002842014,58.86858640476103
1.64,-431.43187778207147,-0.9760111884297952,64.50340959472204
1.66,-430.6201161648491,0.974994921352248,69.64055740854225
1.68,-430.58457644667715,-0.9750136168067682,61.18806461415845
1.7,-426.59260002182884,0.9693080682488977,82.46227259133181
1.72,-424.8462806894375,-0.9663682145808159,85.28315775340226
1.74,-425.05897622720875,0.9674811316518571,74.29973928978156
1.76,-422.6350069763806,-0.9641783029810798,88.17054882447037
1.78,-419.590850764452,-0.9585094898114037,100.29289269770848
1.8,-419.01573741670376,0.9581586026131029,96.23728215894381
1.82,-416.06238919649206,-0.953822856635297,100.9105734564386
1.84,-413.57884490016255,0.949483911715764,104.39682538694856
1.86,-413.0674363792437,0.9482206181627131,114.35796088771524
