T,E,M,C
1.0,-798.7919355080041,-0.999234115986507,9.631261661765166
1.02,-798.8930891220464,-0.999295071828642,8.910737080500068
1.04,-798.162350519783,-0.998827458308465,13.2516703332081
1.06,-798.1715807621267,-0.998831938766519,13.097091612967056
1.08,-797.8758539054797,-0.9986440338420053,15.231987116174082
1.1,-797.6851110804471,-0.998515023250169,14.872186137882853
1.12,-797.4247756861585,-0.9983524216917344,16.564515527924023
1.14,-796.7421500546134,0.9978980666698809,21.706461553783186
1.16,-796.1978849577972,0.9975285078495298,23.57243834301225
1.18,-795.8915114023085,-0.9973415089916725,25.66929980198147
1.2,-795.662929903691,0.9972156737894035,23.591458553144346
1.22,-795.0811852349373,0.9968090493615139,28.40117994130626
1.24,-794.2397036746406,-0.9961931318484925,32.18509566026309
1.26,-793.1858267899804,0.9955147539239338,38.55223472872019
1.28,-793.352709305554,0.9956210712866647,36.362158955540735
1.3,-792.0141313148274,-0.9946299091772082,41.79728316920175
1.32,-791.5867804043551,0.994384622801957,46.31649826044393
1.34,-790.4515669965635,0.9936504428089064,44.39964778739226
1.36,-789.5167988083145,0.9929848495679974,50.011274263169184
1.38,-788.2258682861708,0.9920878685155969,54.2221655427665
1.4,-787.2500295095103,0.9913835471595227,58.30410371685392
1.42,-786.0590622459481,0.990495194521705,61.38953183130037
1.44,-786.0266366971958,0.9905603149454448,57.92936728432975
1.46,-783.7462148857608,-0.9890345984462204,62.768522333820826
1.48,-781.2170021329973,0.9870069958320935,74.32986619038552
1.5,-780.8375181421145,-0.9869613849353536,72.68302844645869
1.52,-776.5931228709512,-0.9835163449437325,94.96399791954134
1.54,-776.8734083567608,-0.9839081314910534,92.37087371845982
1.56,-774.8167667219174,-0.9822840194779394,97.5860510752048
1.58,-774.0728477591891,-0.9818142363853096,96.58665574883263
1.6,-769.9572635789467,0.9778700201662178,115.29833895328919
1.62,-769.2116555084697,-0.9783019396476484,107.7772317636853
1.64,-767.1612915024248,-0.9765966556996584,112.4122809661268
1.66,-763.8865770796724,-0.9738040169509281,126.9850823626402
1.68,-763.094585046409,-0.9734355470730726,126.56017892335258
1.7,-758.5637729613085,0.9695689948977644,131.2059803005424
1.72,-756.3330534778828,-0.9680422310187352,143.74584848552743
1.74,-752.3543601756273,0.9644850548876897,162.87974722467703
1.76,-748.5551445467256,-0.9607697992189543,159.02024679167536
1.78,-746.7701433580327,0.9591363106628255,156.37400722152708
1.8,-742.2944134756218,0.9549001581044755,197.26119022985293
1.82,-740.0437239505836,-0.9538839835677749,184.7331025122737
1.84,-739.6519041531103,0.9536771593064686,157.58387888168153
1.86,-730.9881114079611,-0.9453551531917653,195.88125031482502
1.88,-728.4911712532481,-0.942471284337017,200.54470901729673
1.9,-723.231688725372,0.9375249667082849,194.9089773286778
1.92,-718.2290436757379,-0.9332276089316561,229.52823495003827
1.94,-714.2839729277258,-0.9282749488363279,256.1995577674479
1.96,-707.6910728327966,0.9203912379198039,294.2282122883661
1.98,-706.4182636437845,0.92251460928577,249.1155058356409
2.0,-700.5568270044439,-0.9150215959740714,254.36695733577653
2.02,-693.7679970606865,-0.9074419493899428,264.12203906231963
2.04,-686.3395472326729,-0.8986238177492637,266.57692329066816
2.06,-683.2380993547808,-0.8958046952540394,288.66565799622254
2.08,-674.9100666499307,0.8867246105991511,320.3115647839108
2.1,-669.3040709824256,-0.8803110634895037,316.13170120073426
2.12,-654.4294356950362,0.8495776233123468,423.0262456969596
2.14,-652.7259439302678,-0.8559615860987762,401.59011049002083
2.16,-624.7713636386306,0.7782563370634462,577.4309837697267
2.18,-633.6212973877018,0.8285736432690884,415.39943494364104
2.2,-628.8073137035516,0.8196903496419788,409.82495857903456
2.22,-610.7783627957393,-0.7853663668057077,539.5766050429896
2.24,-585.4178197542482,0.5679191805167405,647.2483886888224
2.26,-572.9776542349888,-0.12146235002103076,699.523445727133
2.28,-570.1042957534568,-0.685220165885011,609.1930448453976
2.3,-556.9629643175988,-0.6434198031258469,632.1997462611405
2.32,-547.3446793937168,0.04575461221178354,708.8628560390358
2.34,-526.3894357615366,-0.5082790552301658,678.7397711322085
2.36,-521.3867574617499,0.5328157392922042,572.347042218547
2.38,-513.0047930094879,0.24427609430408262,575.8113676909392
2.4,-486.2587626620737,0.14824392644401255,531.7048795853528
2.42,-482.7690261529075,0.001989872003537798,473.15160196388933
2.44,-475.936492208658,0.09325567206039558,406.6394841731759
2.46,-468.3441789789211,-0.09162261575624978,446.28457442643764
2.48,-454.66804543965844,0.024387307751774296,410.45999260213466
2.5,-447.98729179170107,-0.050998477143013886,376.43183086537755
2.52,-424.3320825734288,0.14768977940186298,336.21149006961934
2.54,-426.87035931777336,-0.08718835878909593,305.0997342260854
2.56,-427.57497660020516,-0.08682286479989226,352.37660867526444
2.58,-414.1848276228967,-0.07051813712695407,303.9610498141014
2.6,-404.80300448378307,0.017249888196362088,313.12967523343576
2.62,-406.6598991522874,-0.002553295838244666,288.7534558196555
2.64,-397.8252405232909,-0.06589284140840997,259.8305961446076
2.66,-401.27630710505883,0.03355804894754955,271.69805163930744
2.68,-383.5517746437662,0.01210938967682514,245.62887322361257
2.7,-383.7733270601379,-0.04478330875592892,206.70799535304508
2.72,-379.9211904884614,-0.003504466326739272,215.35309623809502
2.74,-372.8748713634724,-0.013021981675840932,230.54997354771453
2.76,-369.24854987772255,-0.028786760121762057,222.77536158423482
2.78,-366.0674279843259,0.020854761671219173,195.2379235947863
2.8,-367.8550758851606,-0.029566592574243433,234.80618983886995
2.82,-355.7306338642829,0.030516590994861193,187.58908281452437
2.84,-356.38880733365363,-0.05237421051669074,190.5656339092445
2.86,-355.5938759869061,0.014268646269914762,198.05130807167583
2.88,-349.1675325560556,0.03941622707194169,183.60297648774736
2.9,-343.2255906473971,0.0052164003052363956,179.03709221325127
2.92,-337.14218263976284,0.03714471796389366,169.140792493975
2.94,-332.28178174267373,0.0024057898490609355,163.39913707257293
2.96,-331.55414205462665,0.026878076678176762,153.30494922378452
2.98,-325.5911926995965,0.006434386642748724,155.61002026696687
3.0,-328.5560090506915,-0.0075584412993494636,156.73340458713452
3.02,-325.6145742068592,-0.007569854414207128,166.53226996317656
3.04,-321.92982555307475,-0.005099974896134838,155.77027004317623
