T,E,M,C
3.18,-675.9727769346822,0.011988561853327029,276.51654260446537
3.2,-669.5365108867844,-0.003720628644250607,301.3561420290841
3.22,-660.8831218030915,0.005959007388410694,264.8673679660066
3.24,-659.687609554118,-0.010686837161874917,282.56836054809725
3.26,-653.5784464828365,0.005286296906591674,294.8310536791717
3.28,-647.9928198351315,-0.011014586333598307,252.00404842186475
3.3,-639.3232265458923,-0.01212386820283522,283.66256785098295
3.32,-639.5426744042364,-0.010423839041842284,271.55888042727304
3.34,-633.3717340941664,0.003082570991643941,264.94355985261717
3.36,-630.1076536384361,0.007920204605430884,266.13972478604154
3.38,-622.2065333284992,-0.006347581113311958,246.77664507681297
3.4,-618.7154460115087,-0.001894722978377375,255.9142287296709
3.42,-608.958306357154,-0.011395415582789474,246.20460253220025
3.44,-608.868225772678,-0.007309836330946931,245.05575782435815
3.46,-602.1190394975661,0.005623852459023134,232.2989560740382
3.48,-596.5523754699404,-0.006484142034999932,220.26582645964533
3.5,-594.6430642670631,-0.0040448393633777885,221.55848080925736
