T,E,M,C
2.36,-3775.4526914622843,-0.07679785431214076,4339.496091815035
2.38,-3725.072063654535,0.11629546517554695,4248.732099141266
2.4,-3655.1134291444305,-0.11477068199160531,3431.142695637148
2.42,-3556.6193869532085,0.07612280439886578,2849.662980184274
2.44,-3490.1135210148664,0.020952250786621836,2426.363749983221
2.46,-3436.8725730617816,-0.09641945361184903,3045.491963514518
2.48,-3400.2078373633317,0.02037523751836018,2218.86437041874
2.5,-3344.294363010715,-0.02888051911069571,2792.0950551179053
2.52,-3300.786258914682,-0.03462287373640073,2189.6237783019824
2.54,-3244.0134166086327,0.0733112043999648,2597.593958507786
2.56,-3207.9394320468314,-0.02190454042840944,2186.6144143933752
2.58,-3156.986478302164,-0.03467422125676502,2316.566362135194
2.6,-3108.785275438362,0.0025939164634437408,2265.902130953835
2.62,-3067.258027482259,0.042802856530554045,1816.0978737513256
2.64,-3026.324742823366,0.010800439047350646,2067.6281664640123
2.66,-2986.3324916650163,0.017465343053851907,1934.023045361538
2.68,-2956.8129061879476,0.002839694359439459,1891.0769263505858
2.7,-2911.1616750029357,0.04907370171476605,1822.1462743553561
2.72,-2877.7336700300352,0.00011564775801023334,1719.804123745124
2.74,-2853.1524205436394,0.006236883147409576,1602.2990845932557
2.76,-2819.330567673371,-0.020882751531150715,1703.4604089075226
2.78,-2771.5921617994795,0.002079630217390047,1598.621505809422
2.8,-2757.757814549942,-0.018187476979702608,1597.977723961112
2.82,-2721.536524446679,-0.017502823030809952,1476.7337454363508
2.84,-2695.1422363643455,-0.01500036259662562,1446.5642902529282
2.86,-2662.9352234114954,-0.006481667050335636,1432.2913441806077
2.88,-2628.585836839428,-0.019109202208566226,1488.9184617491812
2.9,-2599.038487543845,-0.012530815655997528,1313.5967306222426
2.92,-2584.654642288028,-0.011535874330930295,1383.283376989472
2.94,-2539.2362658655506,0.009114214142591734,1289.4807875284537
2.96,-2516.92107448313,-0.003074164127654252,1277.251443774215
2.98,-2507.9713403896585,-0.006979911902957945,1207.9676845323888
3.0,-2475.962485577774,-0.0028695958675480997,1242.894978875915
3.02,-2449.707946308009,0.009503309699954894,1276.6313560498675
3.04,-2425.422784881519,0.0030832847132428957,1153.8269509340823
3.06,-2402.0663071014965,-0.014803782696414898,1113.741711388113
3.08,-2373.948993181539,-0.009650690584751147,1060.861998414894
3.1,-2361.378150390361,0.005514672458026093,1077.3467246155203
3.12,-2336.200985635385,-0.008833078555544318,1054.1559154718122
3.14,-2317.715436061812,0.011028969182593334,1009.1612031790442
3.16,-2294.0740867869386,-0.006866244775188735,948.326879106
3.18,-2279.500012007047,0.009494592887635461,977.488852386544
3.2,-2251.9680577290023,0.0010291426834718664,1060.553943616014
3.22,-2237.0715014162806,0.006963233969416008,1017.8574151783463
3.24,-2213.9671249246253,-0.0016959669545081272,901.5060026337947
3.26,-2205.692407205903,-0.001701742572797278,979.1327332559706
3.28,-2172.9650242421185,-0.0028429315373380815,935.5589743659768
3.3,-2171.0603584357,-0.0033237714606079785,881.7502791441711
3.32,-2141.383698747808,-0.00430929417695929,900.3559229258053
3.34,-2124.3133292986718,-0.006037229646999125,868.2880183996283
3.36,-2110.2974654555046,-0.001741029187510753,841.5168361145228
3.38,-2096.4585965061474,0.002125620021885581,825.5443947645306
3.4,-2074.385721880211,-0.0077520554496499396,810.9217479835494
3.42,-2059.497739260247,-0.0022128411658122143,787.8125853853768
3.44,-2043.6550135150885,0.002778432399115251,801.3010314493017
3.46,-2014.5728784814103,0.0019202165395840244,789.2191183186097
3.48,-2008.7079315470519,-0.0009643093981063345,757.2262907590723
3.5,-1995.4799053800605,-0.0035299354408310922,775.9510614498689
