T,E,M,C
1.0,-2446.337024286556,0.9992352813471295,30.033747882582247
1.02,-2445.790410119407,0.9991053509986325,33.6441298000019
1.04,-2445.4201112451815,-0.9990407089812037,35.3907082429963
1.06,-2445.0081593212835,0.9989608794810497,35.71383059442563
1.08,-2443.1392663734277,-0.9985636194291776,48.3255259015895
1.1,-2442.3005262096103,-0.9983768569823216,52.77573462221617
1.12,-2441.0161549667455,0.998102551885729,59.12427749108803
1.14,-2440.7712502603317,0.9980571572305187,60.646870639605154
1.16,-2438.9358689853893,-0.9976474183537689,64.68381531916971
1.18,-2248.0274290226052,0.10309315786569082,152.90623093443944
1.2,-2436.2227981387723,0.997074263334788,81.23062988484484
1.22,-2434.427877962002,0.9966871010457329,94.15257742600423
1.24,-2432.511726747294,0.9962507194872403,99.29209065385663
1.26,-2429.7923285522957,-0.9956489650897303,108.36746769730337
1.28,-2427.5346614819678,-0.9951281534853732,126.48620559161827
1.3,-2426.168210892762,-0.9948594556922757,120.49258119101529
1.32,-2422.995214249476,0.9941268920307431,147.17058320151327
1.34,-2421.246901986459,0.9937604623823655,137.27199504634095
1.36,-2417.453385832852,-0.9928085826633758,171.62482198013575
1.38,-2414.398605547251,0.9922338464842418,173.20665320770019
1.4,-2410.043573657654,-0.9911800649440892,173.58194896761256
1.42,-2408.0586742475944,-0.9906858542951821,194.38635191716293
1.44,-2403.4024266435963,0.9895746920003117,216.66686246550663
1.46,-2397.7553432542995,-0.9882707284874689,242.2662904443418
1.48,-2393.20204067317,-0.9871009735998082,265.96077103577653
1.5,-2389.64824162684,0.9863524278804036,235.13475586515332
1.52,-2384.8500713158937,0.9852453512110375,258.3807840573452
1.54,-2379.8907113155456,-0.9840833227898613,280.2881694330177
1.56,-2377.014947789588,-0.9833356408934937,256.42088119811297
1.58,-2367.9429070457277,-0.9811260934272336,307.9134327341739
1.6,-2363.6240513191674,-0.9799475928861955,316.3587501872825
1.62,-2354.676680436824,0.9775961289719312,346.06822123657355
1.64,-2349.558070930902,0.976577673621356,351.41780191542426
1.66,-2340.1070374621872,-0.973991542812913,376.5068081107398
1.68,-2332.5468262388113,0.9719449738067083,401.3536420624119
1.7,-2323.9307395700166,0.9699211438544012,419.7755770580553
1.72,-2318.0244415310267,0.9678160683713715,426.5512815398845
1.74,-2309.3686180703544,-0.9657513209062742,422.0521862379673
1.76,-2295.2090890652044,0.9611776593567344,547.0753965983773
1.78,-2287.8285275538187,-0.9600604760466166,474.8949017901274
1.8,-2280.1364730089867,0.9576973500774582,504.73132430644773
1.82,-2267.5724145881377,-0.9538834151181615,592.4130460095456
1.84,-2256.014602493419,0.9508882636578784,573.6535183309303
1.86,-2244.6498060631834,0.9472354197097405,652.9037914696939
1.88,-2225.8667276418014,-0.9415442996341103,648.4859759369469
1.9,-2221.746823411189,0.9402549003729831,668.6188340483754
1.92,-2198.140856910899,-0.9305008228236251,763.2122179120415
1.94,-2180.251331021571,0.9241174262658955,772.9431434562899
1.96,-2166.662485773526,-0.9209701087821095,780.691899283006
1.98,-2159.7208538766426,0.9188309446935858,828.9814217556498
2.0,-2141.67510186237,-0.9131022327794676,851.2352724741213
2.02,-2107.3499851277948,-0.8957533236573465,902.2249454115567
2.04,-2102.3715017011955,0.8974070209747531,1038.4309188131049
2.06,-2065.974816761927,-0.8759906213054961,1330.3304642234523
2.08,-2064.4745587414036,-0.8833424052138157,942.9635604073364
2.1,-2041.0837525373831,0.8753529414578228,1218.8913315601114
2.12,-2003.9375606647304,0.8517365745015353,1165.170990335721
2.14,-1985.9155432759417,-0.8467960589383441,1246.5737978676434
2.16,-1958.7333655609757,-0.8288181117500919,1403.507436866295
2.18,-1922.4854940263763,-0.8092784133497326,1489.440475588136
2.2,-1905.4659208994449,0.8108890686645984,1245.0189863078579
2.22,-1853.0304953613402,-0.7665656907401001,1499.333340380997
2.24,-1838.5180508330338,0.7600316516124455,1643.0130515962965
2.26,-1777.44829393785,0.6880514361784869,2133.483989278014
2.28,-1757.2805441650114,-0.6876614569207823,1828.60084825684
2.3,-1735.3045387142258,0.6644593699047938,2067.1697301667764
2.32,-1631.1601472756133,-0.4427007822314886,2833.5563380248846
2.34,-1604.0353985669394,0.3003052569058429,2197.405662706368
2.36,-1558.0678542317269,0.03374403198879638,2020.545628733433
2.38,-1532.3541063871091,-0.14336987021425082,1895.1952601468613
2.4,-1465.2113740014279,-0.05123756000221459,1370.880092220937
2.42,-1485.2589411316253,-0.001211706235935603,2037.8323968810448
2.44,-1440.562332483778,-0.16434075026692896,1393.7290187676879
2.46,-1393.3342298345679,0.036991631958473804,1053.7118226000362
2.48,-1354.3373505506522,-0.08631058106980864,1039.3661257688798
2.5,-1374.2376224917768,-0.043500733855622954,930.2255152507126
2.52,-1347.5720469972555,-0.07790262834472163,1070.334950865536
2.54,-1310.1018487755036,-0.010436905689556446,909.4223931986138
2.56,-1297.8592779449277,0.02636955341625198,936.3789330476991
2.58,-1273.7015227289164,-0.06331784462968575,839.2093445204869
2.6,-1253.3957132160342,-0.040011011302287694,852.1205801833296
2.62,-1247.6760752169248,-0.005644120733740431,783.9924907992814
2.64,-1226.5006761823404,-0.0244457715723629,783.6772046784779
2.66,-1209.7957717260622,-0.013046547044414058,797.1178882974257
2.68,-1192.4601987709632,0.013610241736282527,790.5243202461809
2.7,-1183.9063915680306,-0.00297514192737896,800.4644074542408
2.72,-1153.7351910085965,-0.01362360657903339,657.5931542714311
2.74,-1149.9761305186892,-0.0056242181799481625,680.8861441580242
2.76,-1139.5600752800026,0.0023363265918699976,629.3262611094083
2.78,-1130.3671667388978,0.008588352800110003,625.7717230720353
2.8,-1116.5779605340074,-0.03272193579724059,602.6609130839555
2.82,-1094.2365936723254,-0.02027887212810052,605.2987711263039
2.84,-1086.3039150060276,0.036949582509021736,550.9085435869285
2.86,-1076.9102887926651,0.00366287379475518,574.631986367384
2.88,-1056.9447248805193,-0.005342994508919764,548.1320423506459
