T,E,M,C
1.0,-4993.19219267168,-0.9993043356245935,56.70786599442363
1.02,-4991.6771638872015,0.9991533102083666,64.34087028890929
1.04,-4990.828011507927,0.999063526412494,71.56827161915203
1.06,-4988.492861923801,0.9988197411116237,85.18417633409472
1.08,-4987.297840517702,0.9986957540461798,87.716061013798
1.1,-4985.466064916416,-0.9985016450748642,99.18758866400265
1.12,-4982.638857353363,0.9982129949585506,112.76139411481324
1.14,-4710.732690728324,-0.3556923740124286,271.49837212703
1.16,-4705.681987023328,0.0033455185004615485,254.3024502569471
1.18,-4975.28857276061,-0.9974320557025038,153.90720534657686
1.2,-4971.588450596175,-0.9970381035217635,169.38371344779927
1.22,-4968.498634546546,-0.9967143741131881,173.65607331654329
1.24,-4963.854909274981,0.9962161342886485,191.39105018226354
1.26,-4959.278640736068,-0.9956973394915793,218.47577373485217
1.28,-4954.017963476485,-0.9951580737416835,220.22903609467903
1.3,-4951.605212953428,0.9948780881039349,253.84358698887934
1.32,-4946.722401513421,0.9943430395460376,245.19544304327147
1.34,-4938.446185673414,-0.9934133071535901,282.4703200727927
1.36,-4935.059004915633,0.9930325821051361,296.202013426167
1.38,-4929.980351864494,-0.9925138971307752,323.63501723837743
1.4,-4921.552767279017,-0.9915718445496884,363.686268461146
1.42,-4912.842444664149,-0.9905750126149508,392.23069008428695
1.44,-4904.474410642567,0.9896223206657816,418.8792690394711
1.46,-4896.500891776385,0.9886594970919642,424.7032139739723
1.48,-4890.629254796947,0.9879970949228057,452.9535925472285
1.5,-4879.138738334336,0.9866551362774528,482.8864605128765
1.52,-4869.526870444657,0.9855284382437857,501.82127439413074
1.54,-4854.368358691628,0.9837430624168834,563.819769073732
1.56,-4846.932948705065,0.9828074465127425,547.3645701303338
1.58,-4833.196433107708,0.9810967573779136,613.9123034922405
1.6,-4822.095145383141,0.9798557362506368,700.4850869823712
1.62,-4803.455166345418,-0.9774393854619791,714.5759158291806
1.64,-4788.174157490562,-0.975496481435031,757.3061468451441
1.66,-4782.202193735254,0.97494442485821,683.5125539006252
1.68,-4764.672604378888,-0.9727495367854094,851.0351142555143
1.7,-4748.273356184631,0.9703984486209654,832.2435828589652
1.72,-4727.49878302045,-0.9677733621822305,795.4283367317088
1.74,-4712.958835410146,0.9656511878312175,914.2419199185728
1.76,-4689.454535664525,-0.9626177858942326,1037.3350805691964
1.78,-4671.020989198723,-0.9598963636155236,1002.1944309805486
1.8,-4646.522545509118,-0.9564967415442512,1087.9906043559772
1.82,-4624.142352620991,0.9531781835590607,1068.6048783736194
1.84,-4596.538134469376,-0.9490803722563315,1255.8736502094323
1.86,-4578.026444348542,-0.9470236901976036,1153.8949426242464
1.88,-4551.009124081268,0.9430151890669894,1254.8694131428342
1.9,-4520.2879817971525,0.9374085007574302,1473.415368242277
1.92,-4499.784432950971,0.9350025965606833,1432.101573116395
1.94,-4463.082815118535,0.9278573454198733,1759.647248148125
1.96,-4443.298542103547,-0.9252217170673819,1695.980573218876
1.98,-4397.879185957834,-0.9175316098809517,1846.17205386121
2.0,-4356.609765531183,0.9103153932252717,2160.118023385294
2.02,-4329.987060645859,0.9061267532115812,1817.8728849766487
2.04,-4284.982228713254,-0.8973277386304841,1940.9098838307739
2.06,-4254.455956695733,0.8919607572542296,1762.4985422749094
2.08,-4196.564648656631,-0.8770856023762221,2368.002306419726
2.1,-4147.278263287149,-0.8664803317925278,2335.6577910820774
2.12,-4090.7435674414055,-0.8477359277793076,2862.7187948172987
2.14,-4045.4202560521776,-0.8410166130303578,2923.8808415189947
2.16,-3993.075232553583,-0.8226147978635752,2895.3657297439718
2.18,-3920.7384702816285,-0.8072208639688487,3312.6319813324226
2.2,-3862.6809908887135,-0.7825428806229826,3664.2247072440255
2.22,-3791.2027063300798,0.7567208056721829,3239.3914808796358
2.24,-3677.9472536459407,0.7013060410752922,5585.027638137814
2.26,-3634.251887977639,-0.6866520028116746,4196.765840771835
2.28,-3585.380056675981,0.6789234525593889,4386.643558803607
2.3,-3443.4863240073773,-0.5824273648334359,4303.072654559773
2.32,-3396.2167121906673,0.5908364143312237,4578.519752742261
2.34,-3244.577263340727,0.3118042093551354,5103.0132852570105
2.36,-3231.6535157527615,0.42358165395664293,4642.955810488776
2.38,-3058.4703711927573,-0.008484843799855046,2774.3425194217325
2.4,-3011.950572317587,0.19373971900847156,2695.111128830144
2.42,-2988.9461173007817,0.11258431054663187,2526.303222765511
2.44,-2918.884618183495,-0.06324329189836282,2226.1683516008757
2.46,-2870.465697863335,0.05762650480434365,2227.7300108562235
2.48,-2813.7899939250983,-0.007404381126381143,2517.0031474341076
2.5,-2761.781757221976,-0.0020811582350637762,2269.6078285610674
2.52,-2723.468129689956,-0.03340486786488929,2282.466633494898
2.54,-2695.9027535911628,0.0382937894991898,2051.4133735045975
2.56,-2632.2085511905766,-0.05446696199734453,1805.196936654454
2.58,-2635.670728063247,0.02696419891664697,1907.4236977346552
2.6,-2568.428818225025,0.047141017955213124,1658.540720328793
2.62,-2538.325382826767,-0.02306229597166574,1770.8306722939392
2.64,-2488.207181072323,-0.01348864830370564,1494.1365705420383
2.66,-2458.081256542381,-0.0399289067495917,1677.8299358300999
2.68,-2423.4620201354073,-0.01748743470946696,1430.5832901411513
2.7,-2399.302955270437,-0.023063247270892373,1542.1496068370182
2.72,-2363.417688013411,0.03224851620724611,1346.5845368627417
2.74,-2352.8284939814757,0.011782894366814775,1299.8523422391293
2.76,-2332.6977548453274,-0.021612789973933105,1289.5220426956862
2.78,-2297.729945427177,0.007253046287339387,1295.029835365146
2.8,-2270.614647310503,0.006064639620248003,1285.7424284462174
2.82,-2243.0945714795225,0.007824888437987888,1249.10207950756
2.84,-2217.0349969252306,0.023300297347648314,1146.6191229667272
2.86,-2194.458032664792,0.0006395624578002245,1224.5454431916892
2.88,-2187.029399698947,0.006900278688450305,1222.1060853495642
2.9,-2163.02590029964,0.0021398502626015546,1137.916038611153
2.92,-2119.240092965456,-0.0027321273271685128,1067.499292932355
2.94,-2112.598544422619,0.011236100536825123,1111.4483560548222
2.96,-2072.9812093879223,0.019608279032845784,1030.7465266086667
2.98,-2065.784015518055,0.012305662186948639,1127.538859090395
3.0,-2044.2596347435333,0.008505172942776772,1048.7900173695655
3.02,-2017.5325151186153,-0.003694800347914074,1048.886947005301
3.04,-2008.398582860567,0.011170086639987569,944.6773671387496
3.06,-1986.6145438852343,0.002935235789621274,959.9541533522084
3.08,-1967.5930439576052,0.003574046121805648,937.7598795157191
3.1,-1945.022252159869,0.00827091854700292,928.2199786395961
3.12,-1930.9934354275795,-0.016184928219398046,852.9108425871426
3.14,-1921.5971015334928,0.0058876512627878816,897.1682155088714
3.16,-1895.267791745224,0.0010538996524324523,888.7320900637866
3.18,-1876.6569413149564,0.0014299773877176093,769.8594473973033
3.2,-1862.6964065849909,0.01085711409912992,719.0907986169804
3.22,-1849.752411101583,0.001387670268513856,816.3557874228809
3.24,-1825.5751199319952,0.006896891244331269,863.5591346506553
3.26,-1818.8673845482115,0.000489441212997145,809.5901906437045
3.28,-1794.221866927398,-0.0024317161584123267,743.701749707876
3.3,-1785.3198130561607,0.009654811127599326,719.1023839252366
3.32,-1773.4023858716819,-0.007245120073272005,714.3015221860494
3.34,-1760.8871553013048,-0.004696700973823545,734.6449084859285
3.36,-1747.948189271441,-0.0028372027089956795,669.9797253682009
3.38,-1726.9328943268308,-0.0008222426170218266,715.7917835831354
3.4,-1715.740363123987,0.004507661333423608,695.3343771682862
3.42,-1704.6025598820313,-0.012005579846573411,686.7276578472611
3.44,-1697.6924617639713,0.0009069854439596309,670.1452332731889
3.46,-1673.224231047786,-0.002914387814370835,679.0110519175199
3.48,-1664.121266660998,0.004355316765209447,641.1643816326946
3.5,-1653.0603371823704,0.0006405544873905135,625.8255985119208
