epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,161.398,2.33898,1.41519,0.89076,0.67075,0.53992,0.57013,0.20639,2.21942,1.23196,0.91776,0.0015941,0.0015941,0.0015941
43,165.61,2.27768,1.37794,0.89534,0.67402,0.5713,0.57369,0.19636,2.2325,1.23798,0.92168,0.0015842,0.0015842,0.0015842
44,169.293,2.29528,1.3788,0.8843,0.69918,0.52345,0.5806,0.21127,2.17027,1.24435,0.9105,0.0015743,0.0015743,0.0015743
45,173.379,2.28039,1.33262,0.88331,0.69408,0.52598,0.56423,0.20038,2.27526,1.24668,0.90969,0.0015644,0.0015644,0.0015644
46,177.088,2.29456,1.3675,0.88066,0.70128,0.54246,0.57877,0.19884,2.22685,1.22484,0.91279,0.0015545,0.0015545,0.0015545
47,180.795,2.29214,1.36654,0.89026,0.72778,0.54246,0.59483,0.21287,2.2174,1.21214,0.91436,0.0015446,0.0015446,0.0015446
48,184.841,2.26799,1.33322,0.88924,0.67523,0.52471,0.56063,0.19404,2.25576,1.23125,0.91878,0.0015347,0.0015347,0.0015347
49,188.652,2.26395,1.36628,0.88649,0.66621,0.52364,0.55264,0.19788,2.19911,1.23687,0.91332,0.0015248,0.0015248,0.0015248
50,192.338,2.20184,1.29051,0.88133,0.65352,0.56147,0.56562,0.21094,2.19053,1.20372,0.91514,0.0015149,0.0015149,0.0015149
51,196.054,2.26472,1.34126,0.885,0.66156,0.53485,0.56104,0.20225,2.20278,1.21016,0.90713,0.001505,0.001505,0.001505
52,199.722,2.2702,1.35392,0.88661,0.68377,0.53866,0.57674,0.20021,2.26355,1.21848,0.91843,0.0014951,0.0014951,0.0014951
53,203.493,2.252,1.34812,0.87926,0.66788,0.54373,0.54925,0.20566,2.19698,1.17542,0.91295,0.0014852,0.0014852,0.0014852
54,207.264,2.25824,1.30392,0.87449,0.678,0.56401,0.57272,0.2067,2.18606,1.19257,0.9147,0.0014753,0.0014753,0.0014753
55,211.179,2.22132,1.32564,0.8807,0.72507,0.54149,0.58037,0.20321,2.20713,1.21403,0.91549,0.0014654,0.0014654,0.0014654
56,214.927,2.25632,1.32185,0.89255,0.6873,0.54499,0.57657,0.20624,2.14514,1.19925,0.90618,0.0014555,0.0014555,0.0014555
57,218.598,2.239,1.34483,0.87348,0.67955,0.54373,0.5729,0.20424,2.20376,1.20886,0.9132,0.0014456,0.0014456,0.0014456
58,222.278,2.2515,1.34219,0.88302,0.67457,0.54246,0.57451,0.20142,2.23009,1.21792,0.92055,0.0014357,0.0014357,0.0014357
59,225.996,2.20361,1.31559,0.87407,0.69277,0.56654,0.60122,0.21077,2.15803,1.19428,0.9087,0.0014258,0.0014258,0.0014258
60,229.74,2.19717,1.3023,0.88253,0.72455,0.57008,0.62232,0.22539,2.14785,1.19451,0.90814,0.0014159,0.0014159,0.0014159
61,233.866,2.20353,1.27975,0.887,0.68892,0.54172,0.58621,0.21525,2.19539,1.22523,0.91569,0.001406,0.001406,0.001406
62,237.6,2.21523,1.31369,0.87387,0.73178,0.53359,0.58137,0.21148,2.15863,1.22291,0.90303,0.0013961,0.0013961,0.0013961
63,241.394,2.21115,1.30851,0.86981,0.72416,0.55901,0.60215,0.20478,2.22942,1.2434,0.90935,0.0013862,0.0013862,0.0013862
64,245.152,2.19334,1.29674,0.87695,0.69995,0.57951,0.60372,0.21961,2.15475,1.16868,0.90737,0.0013763,0.0013763,0.0013763
65,248.863,2.18098,1.29039,0.87116,0.72555,0.55621,0.6028,0.2179,2.17534,1.16306,0.91152,0.0013664,0.0013664,0.0013664
66,252.608,2.2312,1.31458,0.89196,0.74429,0.55337,0.60536,0.22066,2.17557,1.16014,0.90651,0.0013565,0.0013565,0.0013565
67,256.466,2.21901,1.32005,0.87459,0.67143,0.54389,0.57149,0.21652,2.18248,1.19538,0.90627,0.0013466,0.0013466,0.0013466
68,260.206,2.19369,1.31017,0.8729,0.66881,0.57034,0.60091,0.22669,2.17518,1.20469,0.91106,0.0013367,0.0013367,0.0013367
69,263.923,2.22486,1.33798,0.87153,0.71989,0.54753,0.59715,0.22633,2.15729,1.19338,0.90141,0.0013268,0.0013268,0.0013268
70,267.793,2.15685,1.28707,0.87331,0.69421,0.56107,0.58214,0.21622,2.19167,1.19075,0.90622,0.0013169,0.0013169,0.0013169
