q,P,chi,average_cluster_size
0.0,6.00000674999496e-12,0.0017320511323261835,1.000001500001125
0.00010001000100010001,8.120119141928196e-6,0.17064289453912057,1.0005933254921322
0.00020002000200020003,8.374772854372166e-6,0.2913859902501715,1.0011929384685658
0.00030003000300030005,9.032802902992141e-6,0.43763467751074964,1.0017919809322149
0.00040004000400040005,9.76167739875137e-6,0.4964283897028368,1.0023914754249068
0.0005000500050005,1.0429662801578871e-5,0.4883174194924119,1.0029911211256939
0.0006000600060006001,1.0857595937760234e-5,0.4615638833101546,1.003592410210186
0.0007000700070007,1.1264400866066123e-5,0.4123828568982916,1.0041939787912109
0.0008000800080008001,1.1717042872557e-5,0.2927904811218092,1.0047974285888106
0.0009000900090009,1.1911671531521129e-5,0.20392616131189015,1.0054022269859233
0.001000100010001,1.1992764580097993e-5,0.1575891705555543,1.0060072379147815
0.0011001100110011,1.2090075905288974e-5,0.18607348168640675,1.0066131429076497
0.0012001200120012002,1.2163212648922598e-5,0.19847368705122315,1.0072198523796605
0.0013001300130013002,1.2201324911787305e-5,0.2185864470068961,1.0078267046620313
0.0014001400140014,1.223620805289725e-5,0.23568384136541892,1.0084343988171407
0.0015001500150015,1.2300881575668982e-5,0.263712507148123,1.0090431935777224
0.0016001600160016002,1.2450439039317488e-5,0.3160867000767926,1.0096517476962754
0.0017001700170017002,1.2533390298174832e-5,0.3399235194839392,1.0102610322526497
0.0018001800180018,1.261741467906423e-5,0.3612625284973891,1.0108718547596534
0.0019001900190019003,1.2729447930961536e-5,0.38611930442200837,1.0114823880054071
0.002000200020002,1.2835246462111324e-5,0.4065236678776819,1.0120944594240187
0.0021002100210021,1.297076299664368e-5,0.43382529134940473,1.0127071613453809
0.0022002200220022,1.322406809457526e-5,0.4792143914177433,1.0133195207556436
0.0023002300230023,1.342073988906291e-5,0.49897469710172276,1.013932259711807
0.0024002400240024004,1.358291199709261e-5,0.5093268494188858,1.0145462391383413
0.0025002500250025004,1.3696604721246272e-5,0.5206682427600008,1.0151606106667095
0.0026002600260026003,1.385026862732807e-5,0.535663151161144,1.0157768876362636
0.0027002700270027003,1.4003736622875256e-5,0.5438953085672117,1.0163935415708691
0.0028002800280028,1.4142751218109587e-5,0.5532032622936219,1.0170094958513758
0.0029002900290029,1.422623442824828e-5,0.5538216407740016,1.0176256908623555
0.003000300030003,1.4314182847386074e-5,0.5511918849444309,1.0182423932993008
0.0031003100310031005,1.4424555150689492e-5,0.5465543911967127,1.0188608492418392
0.0032003200320032004,1.4513002094662864e-5,0.542295982599615,1.0194806894573016
0.0033003300330033004,1.4586589367525609e-5,0.5435427941325168,1.020099708899677
0.0034003400340034003,1.471145616888359e-5,0.5437483362443772,1.020718664334316
0.0035003500350035003,1.489405292265787e-5,0.5290781538960747,1.021339314452239
0.0036003600360036,1.5035586119889347e-5,0.5127932931545981,1.0219611502297912
0.0037003700370037006,1.5128952189983263e-5,0.5006173375706164,1.022583520808537
0.0038003800380038005,1.5243906890206137e-5,0.4877588713854757,1.0232059529086508
0.0039003900390039005,1.5391135609965066e-5,0.476154017652617,1.023827859891001
0.004000400040004,1.55052765581771e-5,0.4698691994227441,1.0244503017129256
0.004100410041004101,1.5601958766398083e-5,0.46154638833635464,1.025073310805262
0.0042004200420042,1.5686326546824403e-5,0.45543257296154993,1.0256970044322506
0.004300430043004301,1.575860866236507e-5,0.45120117967532053,1.0263220645326052
0.0044004400440044,1.5824223430652645e-5,0.4498922512447552,1.0269485226997286
0.004500450045004501,1.5896481444715998e-5,0.4452536110580424,1.0275760755260794
0.0046004600460046,1.596733326401355e-5,0.4328624609784061,1.0282039995812993
0.0047004700470047005,1.6025645374940917e-5,0.4196957332326724,1.0288319465738522
0.004800480048004801,1.6073580840127325e-5,0.4152154266886778,1.0294608331929833
0.0049004900490049,1.611875319213006e-5,0.4095938245568237,1.0300909622832437
0.005000500050005001,1.6164052210409918e-5,0.3966732191404847,1.0307219076727534
0.0051005100510051,1.6217777072523316e-5,0.3817427784134272,1.0313526857894173
0.005200520052005201,1.6280187976494e-5,0.37981724455521626,1.0319833870694948
0.0053005300530053,1.6360082852520674e-5,0.3837091606876708,1.032615388317069
0.0054005400540054005,1.6430023966017234e-5,0.3795556964758492,1.0332490416130224
0.005500550055005501,1.648376405157887e-5,0.3750603589412579,1.033883945510726
0.0056005600560056,1.6538476889141024e-5,0.375310312670617,1.0345191841949852
0.005700570057005701,1.6607197903165547e-5,0.38632453261430316,1.035154613602302
0.0058005800580058,1.6683821529657097e-5,0.4018340233728863,1.0357908696664748
0.005900590059005901,1.674522156278736e-5,0.4109218936897217,1.036428267241602
0.006000600060006,1.678678794439384e-5,0.4095904341889864,1.0370662348509725
0.006100610061006101,1.682455907067813e-5,0.407616107575326,1.0377042378880696
0.006200620062006201,1.68622885756191e-5,0.41148312104239465,1.0383427487909471
0.0063006300630063005,1.6902524399142814e-5,0.4179715123381876,1.0389826835793794
0.006400640064006401,1.6939493343887188e-5,0.4238843632705316,1.0396240772979108
0.0065006500650065,1.698284521160167e-5,0.4304732978728554,1.0402658921100656
0.006600660066006601,1.7038218715861145e-5,0.4383560753381406,1.0409077726647897
0.0067006700670067,1.7098577206090183e-5,0.4463012550112707,1.0415500793440824
0.006800680068006801,1.7147845650585348e-5,0.45231024883820525,1.042192538612984
0.006900690069006901,1.7188235033238574e-5,0.45692981223676177,1.042835078969859
0.0070007000700070005,1.722197570645961e-5,0.46058374743369906,1.0434783051268992
0.007100710071007101,1.7255127938714107e-5,0.46399660778481944,1.044122378401196
0.0072007200720072,1.7313665847962543e-5,0.4696053205710363,1.0447671127841285
0.007300730073007301,1.7415912712505643e-5,0.47817649418557423,1.045412537007632
0.007400740074007401,1.7524562440821707e-5,0.48578268319040946,1.0460584616007562
0.007500750075007501,1.7592003181536123e-5,0.4910168974765473,1.0467049222178495
0.007600760076007601,1.763863849276288e-5,0.4990091539247824,1.047352617092544
0.007700770077007701,1.770295324101573e-5,0.5122753117500598,1.0480022299090077
0.007800780078007801,1.779266659190901e-5,0.5261893712442163,1.0486534274821109
0.0079007900790079,1.7898888693865114e-5,0.5351910785129951,1.0493051139483056
0.008000800080008,1.8003837169348795e-5,0.538113809680496,1.0499567845472277
0.008100810081008101,1.809081281263112e-5,0.5379863083926096,1.050608466135261
0.008200820082008202,1.814168715272659e-5,0.5373219135327014,1.0512599327428322
0.0083008300830083,1.8161861378603375e-5,0.5369743665322606,1.051911197261729
0.0084008400840084,1.8187572919181464e-5,0.5366106202100129,1.0525627555781696
0.008500850085008501,1.825163009836905e-5,0.5362844918962946,1.0532152362431828
0.008600860086008601,1.8348122396275343e-5,0.5376983202128791,1.053868992824983
0.0087008700870087,1.8440922586570792e-5,0.5421288442483678,1.0545244251503738
0.0088008800880088,1.8513342505066796e-5,0.5478923541941408,1.055181311780628
0.0089008900890089,1.8572832336140916e-5,0.5518184643236709,1.0558389947805118
0.009000900090009001,1.8625321361915972e-5,0.5518630446951966,1.0564971794847804
