q,P,chi,average_cluster_size
0.0,3.000006750003375e-12,0.002449490661334773,1.0000030000045002
0.00010001000100010001,2.0307450059200993e-6,0.17257389863572306,1.0003009700339467
0.00020002000200020003,2.1488691666980746e-6,0.35593417630474045,1.0006008241124378
0.00030003000300030005,2.254262071261972e-6,0.4354249307625321,1.0009007437150526
0.00040004000400040005,2.4348605583139113e-6,0.49572053928520937,1.0012005552368644
0.0005000500050005,2.588826967570546e-6,0.4920283730930662,1.0015005708190547
0.0006000600060006001,2.719647010677471e-6,0.4672581406119041,1.0018008610179354
0.0007000700070007,2.821716503425301e-6,0.4080336428385012,1.002101456236745
0.0008000800080008001,2.876369811042086e-6,0.3823000267128728,1.002402088221106
0.0009000900090009,2.918501498375274e-6,0.33887846634670726,1.002702897637866
0.001000100010001,2.9598908358591562e-6,0.28014735205453783,1.0030038844706195
0.0011001100110011,2.989877862286535e-6,0.22378131180246283,1.0033051721120279
0.0012001200120012002,3.0084373035011138e-6,0.21931359763787173,1.003606822749864
0.0013001300130013002,3.018894023926321e-6,0.20181937116862575,1.0039084583624471
0.0014001400140014,3.0219739626960474e-6,0.19378151898596715,1.0042099989085913
0.0015001500150015,3.0357994204387777e-6,0.18619503051677908,1.004511947067885
0.0016001600160016002,3.043241472078298e-6,0.2033116994301449,1.0048136121209887
0.0017001700170017002,3.049955318994024e-6,0.21777002695902464,1.0051156421755705
0.0018001800180018,3.0501456567940932e-6,0.2181629433875846,1.0054178356483914
0.0019001900190019003,3.057472461217399e-6,0.23266580639221954,1.0057202029914958
0.002000200020002,3.065560947784167e-6,0.24744031605237995,1.0060225211148277
0.0021002100210021,3.0699863433182336e-6,0.25505343627710003,1.006324950370659
0.0022002200220022,3.0700474513638478e-6,0.2551564353512422,1.0066273172516917
0.0023002300230023,3.077424937080019e-6,0.2671971498759176,1.0069300672161465
0.0024002400240024004,3.096399139245974e-6,0.29507684737835305,1.0072332353951359
0.0025002500250025004,3.1033249667417727e-6,0.30432370740285153,1.0075361562478076
0.0026002600260026003,3.1153801966261573e-6,0.3194238683336105,1.0078387997696103
0.0027002700270027003,3.1200793394764604e-6,0.3249989115745649,1.008141909305423
0.0028002800280028,3.1280936635521585e-6,0.3341402068501355,1.008445140072814
0.0029002900290029,3.149350346622842e-6,0.35638297036471295,1.0087484309130885
0.003000300030003,3.1752671973892386e-6,0.38014813951513765,1.0090519340860757
0.0031003100310031005,3.2007204233504508e-6,0.40049436446850656,1.0093556445876988
0.0032003200320032004,3.2338238563377023e-6,0.42321892875942596,1.0096592293907993
0.0033003300330033004,3.2576293219016068e-6,0.4372876122808201,1.0099630445362435
0.0034003400340034003,3.2794070860024183e-6,0.4486677697624711,1.0102671521553532
0.0035003500350035003,3.29461251412214e-6,0.4558288950513471,1.0105712105209883
0.0036003600360036,3.311507889753744e-6,0.46307097226175836,1.01087541855518
0.0037003700370037006,3.323571444531145e-6,0.46780013414299687,1.0111796241691293
0.0038003800380038005,3.3372317095284784e-6,0.47272664843701073,1.011484140990189
0.0039003900390039005,3.349701939647621e-6,0.47683801647446317,1.0117886334560462
0.004000400040004,3.3659504928527005e-6,0.48165831362642064,1.0120932412665187
0.004100410041004101,3.3922706387239808e-6,0.4882196091892937,1.0123980576324614
0.0042004200420042,3.4190693201606856e-6,0.49337027391179206,1.012702964805673
0.004300430043004301,3.4421819119929233e-6,0.4966095754968467,1.0130080109555069
0.0044004400440044,3.4511281011608787e-6,0.4975696326656247,1.0133130931629513
0.004500450045004501,3.4741485314963095e-6,0.49929520684826134,1.0136185583205324
0.0046004600460046,3.4995518792284244e-6,0.49996379955102244,1.0139242832057074
0.0047004700470047005,3.5127369875333215e-6,0.49980173063454075,1.014229682081965
0.004800480048004801,3.530387105275976e-6,0.4990397021448739,1.0145353194149966
0.0049004900490049,3.543546511060483e-6,0.49806395351363053,1.0148410443276494
0.005000500050005001,3.5626148849254845e-6,0.4960275965075206,1.0151465561713509
0.0051005100510051,3.5798003012932527e-6,0.49355436584917306,1.0154526577842067
0.005200520052005201,3.5920849056277125e-6,0.4914105921143132,1.0157591152879868
0.0053005300530053,3.5989075749570732e-6,0.4900829433165502,1.0160653274115954
0.0054005400540054005,3.6026541608918808e-6,0.48931262427660577,1.0163717177336535
0.005500550055005501,3.6190667060561307e-6,0.48580235111685754,1.0166785274686376
0.0056005600560056,3.6552572137483736e-6,0.480689463858089,1.0169852241163475
0.005700570057005701,3.6959805574073372e-6,0.47784674895873847,1.0172919149712656
0.0058005800580058,3.7151465202983974e-6,0.4728469964989344,1.0175986896364964
0.005900590059005901,3.7270309771559986e-6,0.46735503664172545,1.017905291441219
0.006000600060006,3.7368553509934182e-6,0.4624538920433487,1.018212413801051
0.006100610061006101,3.7431864970614963e-6,0.4591561687971975,1.01851974999551
0.006200620062006201,3.7628101956700327e-6,0.4482129636803804,1.0188267081108187
0.0063006300630063005,3.7962774645626285e-6,0.42683013351761606,1.0191339451949313
0.006400640064006401,3.826503123657434e-6,0.40427481810708366,1.0194418526853486
0.0065006500650065,3.857058194453968e-6,0.38143599667465417,1.0197499861301136
0.006600660066006601,3.891366377265555e-6,0.3709781952426805,1.0200579236852707
0.0067006700670067,3.9279846958233435e-6,0.3709633414049005,1.0203657220002094
0.006800680068006801,3.9534505988650215e-6,0.37187869451080685,1.0206735445932953
0.006900690069006901,3.9661003335718e-6,0.3639041531344552,1.0209814880019212
0.0070007000700070005,3.977716165944773e-6,0.348925917934556,1.0212898386948392
0.007100710071007101,3.985422852370025e-6,0.3381256469121629,1.0215986254592644
0.0072007200720072,3.989964150615298e-6,0.33151086734447055,1.021907100316104
0.007300730073007301,3.996262576121504e-6,0.32202205050036026,1.022215386293185
0.007400740074007401,4.00934523847749e-6,0.3019792512773351,1.0225241548654336
0.007500750075007501,4.021067424134427e-6,0.29199020157765776,1.0228333354954147
0.007600760076007601,4.0283467203052945e-6,0.2960824950113603,1.0231429661833622
0.007700770077007701,4.0314682500713796e-6,0.29665161309664534,1.023452499814146
0.007800780078007801,4.039209180630965e-6,0.2929372016143033,1.0237620538649521
