q,P,chi,average_cluster_size
0.0,3.000002429996517e-12,0.0014696940440770707,1.0000010800005832
0.00010001000100010001,5.556442984806531e-6,0.017688766564789234,1.0002955546425696
0.00020002000200020003,5.611597281040382e-6,0.1405756369016015,1.0005954765324676
0.00030003000300030005,5.676260419957202e-6,0.20386035094131963,1.0008954332898519
0.00040004000400040005,5.85336573227159e-6,0.30937169035800355,1.0011951571671385
0.0005000500050005,6.074539830781545e-6,0.3897701743570839,1.001494865388914
0.0006000600060006001,6.435220107954685e-6,0.4651741808516553,1.0017943222176142
0.0007000700070007,6.6689649990528114e-6,0.49005950182900027,1.0020943292295177
0.0008000800080008001,6.848815584893802e-6,0.4988069202612012,1.002394608585173
0.0009000900090009,7.115960056208909e-6,0.49616630113434734,1.0026947363437402
0.001000100010001,7.35221331177638e-6,0.47795838918203704,1.002995175607458
0.0011001100110011,7.521224344942382e-6,0.4548393487348848,1.0032956613610358
0.0012001200120012002,7.654384462375e-6,0.4297420497138999,1.0035962703370316
0.0013001300130013002,7.788217916192982e-6,0.3995118271654356,1.003897167465333
0.0014001400140014,7.97001575013882e-6,0.3688250963438214,1.0041978841540202
0.0015001500150015,8.131580156576565e-6,0.3384328629871247,1.0044986852485747
0.0016001600160016002,8.201511508993807e-6,0.32284744464437476,1.004799982664788
0.0017001700170017002,8.263678364505924e-6,0.2905797067523257,1.005101447293631
0.0018001800180018,8.352766186920249e-6,0.23112172773323994,1.0054032229466452
0.0019001900190019003,8.402441188342802e-6,0.20588534132934275,1.005705375828511
0.002000200020002,8.435333555995388e-6,0.20073696534062085,1.0060074927109965
0.0021002100210021,8.445035986302569e-6,0.1969724186552397,1.0063097382069264
0.0022002200220022,8.463237418800862e-6,0.2111080969917076,1.0066122598301128
0.0023002300230023,8.518194858859114e-6,0.24921530350183707,1.0069149967695117
0.0024002400240024004,8.551454008610968e-6,0.2689694254822613,1.007217868816576
0.0025002500250025004,8.555489561671074e-6,0.27123252506512935,1.0075208336517592
0.0026002600260026003,8.556584031841935e-6,0.2718417073079234,1.0078239536650582
0.0027002700270027003,8.56561138091363e-6,0.2767938152225783,1.0081271312851243
0.0028002800280028,8.579295592370863e-6,0.2840651079140425,1.008430194455499
