q,P,chi,average_cluster_size
0.0,4.000001079994165e-12,0.00084852817560696,1.0000003600000649
0.00010001000100010001,2.222223762635292e-5,0.0,1.0003781863029124
0.00020002000200020003,2.2314614457413038e-5,0.09079645881739049,1.0007780506659638
0.00030003000300030005,2.2586105257708247e-5,0.17797411384603562,1.0011775570772876
0.00040004000400040005,2.2854589642757287e-5,0.23167177332546615,1.0015770859819981
0.0005000500050005,2.3221645666740827e-5,0.28610363072043843,1.001976551076333
0.0006000600060006001,2.361621782970123e-5,0.3312360672805891,1.0023760385471328
0.0007000700070007,2.406635346592644e-5,0.37205242853359005,1.0027755885326046
0.0008000800080008001,2.4851144628249067e-5,0.42499396469713274,1.0031745405669206
0.0009000900090009,2.5664807429193713e-5,0.4624237104746438,1.0035736463569882
0.001000100010001,2.6489661430834328e-5,0.486556852493639,1.0039727703758636
0.0011001100110011,2.7213199348176548e-5,0.5004500917813398,1.004372093422597
0.0012001200120012002,2.7872006376768295e-5,0.5116029593266651,1.004771944428596
0.0013001300130013002,2.8643316069591788e-5,0.5122230706979639,1.0051721390857113
0.0014001400140014,2.9289693850680745e-5,0.5014466970198382,1.0055732120348093
0.0015001500150015,2.9775512658241446e-5,0.4887833977227064,1.0059750193417645
0.0016001600160016002,3.0260916105545666e-5,0.4760164700278677,1.0063765503679876
0.0017001700170017002,3.086673622055502e-5,0.45519380377037805,1.0067778369601998
0.0018001800180018,3.1402844514190406e-5,0.4271570010509655,1.0071798072243312
0.0019001900190019003,3.1801153559044714e-5,0.3985364006624733,1.0075825902420283
0.002000200020002,3.21403763905297e-5,0.36952978438899153,1.0079859529727362
0.0021002100210021,3.240254006154032e-5,0.3474261368159801,1.0083899867503088
0.0022002200220022,3.259397330436606e-5,0.3356748457424873,1.0087946419681904
0.0023002300230023,3.278577049051096e-5,0.32207404705360926,1.0091999284950095
0.0024002400240024004,3.3029477170456825e-5,0.29664358467595986,1.0096056960740722
0.0025002500250025004,3.328382183888469e-5,0.27161814325419686,1.0100115021336311
0.0026002600260026003,3.352061386684746e-5,0.2629422411802576,1.0104171400968225
0.0027002700270027003,3.375107724346744e-5,0.26795091510232,1.0108226645436185
0.0028002800280028,3.395066460357542e-5,0.2782031944605082,1.0112282906419985
0.0029002900290029,3.410120330853893e-5,0.2879704265829803,1.0116344087080018
0.003000300030003,3.421078026788212e-5,0.2923633252586547,1.01204119401256
0.0031003100310031005,3.428220576969205e-5,0.29103850043270346,1.0124485119397422
0.0032003200320032004,3.431827141192098e-5,0.28827917060507835,1.0128562201917215
0.0033003300330033004,3.433389843101039e-5,0.28717705754423095,1.0132641007653402
0.0034003400340034003,3.4349947640008035e-5,0.2884421112286724,1.0136718999711238
0.0035003500350035003,3.438305937001813e-5,0.29249463272168413,1.0140798311252643
0.0036003600360036,3.443754071158853e-5,0.29916335988752435,1.0144884444265942
0.0037003700370037006,3.450750759626576e-5,0.307415085140845,1.014897780068751
0.0038003800380038005,3.4590567503174945e-5,0.3167705637476916,1.0153072047962302
0.0039003900390039005,3.4687061220819154e-5,0.3270891291465632,1.0157161718555343
0.004000400040004,3.4785033520016135e-5,0.3370140740294478,1.0161247400120752
0.004100410041004101,3.486661794204893e-5,0.34488912694061374,1.0165333085348662
0.0042004200420042,3.492585170985368e-5,0.35039968202926,1.0169421057373265
0.004300430043004301,3.49666579189986e-5,0.3541022314191133,1.0173511225065777
0.0044004400440044,3.499746022211047e-5,0.3568754463548241,1.0177603756694809
0.004500450045004501,3.503655096825406e-5,0.3604990475721364,1.018169945435605
0.0046004600460046,3.511094674066218e-5,0.36769062351068416,1.018579819978896
0.0047004700470047005,3.524020273258347e-5,0.38053462105362035,1.0189899321659135
0.004800480048004801,3.5417137024707495e-5,0.3982039440844502,1.0194003525009003
