q,P,chi,average_cluster_size
0.0,3.0000054675006708e-12,0.0022045414381293817,1.0000024300029524
0.00010001000100010001,2.488975052314931e-6,0.1256860140670563,1.0002999526700542
0.00020002000200020003,2.5709604461012225e-6,0.2750650236027758,1.0005998445700985
0.00030003000300030005,2.640957716911804e-6,0.34610877063251755,1.0008997754347932
0.00040004000400040005,2.7719419456638253e-6,0.43023198767671417,1.0011996354924
0.0005000500050005,2.895345523473456e-6,0.4754278368692756,1.0014996531733547
0.0006000600060006001,3.058766817868682e-6,0.49948344342035034,1.001799547713493
0.0007000700070007,3.2461773665017063e-6,0.48294938761326484,1.0020996158926576
0.0008000800080008001,3.3975302645471542e-6,0.4318352287902475,1.0023999063474058
0.0009000900090009,3.559314585131754e-6,0.3213605739411667,1.002700400537177
0.001000100010001,3.6255257240341418e-6,0.2681052715287394,1.0030015841960203
0.0011001100110011,3.6624125001630245e-6,0.2287150574567804,1.003302592092081
0.0012001200120012002,3.6788124918699087e-6,0.1993510839611957,1.0036040393509629
0.0013001300130013002,3.6907112648514577e-6,0.17629436246856664,1.003905558729453
0.0014001400140014,3.7142150656354317e-6,0.17037804096354428,1.0042070987083298
0.0015001500150015,3.716058232783044e-6,0.17285235412077535,1.0045090338894598
0.0016001600160016002,3.717077727738056e-6,0.17517561260950046,1.004810585340457
0.0017001700170017002,3.7272707591929907e-6,0.1967124833628574,1.005112556334847
0.0018001800180018,3.731612683415216e-6,0.20493206213356835,1.0054146318813062
0.0019001900190019003,3.7565685351335767e-6,0.2279065048534558,1.0057169955852068
0.002000200020002,3.7654083104403397e-6,0.21825079771298778,1.0060190616204414
0.0021002100210021,3.7714534260469265e-6,0.22767656446427154,1.0063216425596055
0.0022002200220022,3.78159898186716e-6,0.24307409266435406,1.0066243716717882
0.0023002300230023,3.7902110306281433e-6,0.25520940262952035,1.006926898840989
0.0024002400240024004,3.79872529835635e-6,0.2664851537112354,1.0072295968516962
0.0025002500250025004,3.8024395016433874e-6,0.27120227988178885,1.007532296240106
0.0026002600260026003,3.8024783713302747e-6,0.2712510352772532,1.007835355199965
0.0027002700270027003,3.802503078733131e-6,0.2712820202663401,1.0081386096362912
0.0028002800280028,3.8065601282277167e-6,0.276303042342503,1.0084419501450002
0.0029002900290029,3.823807730705225e-6,0.2962952494511494,1.0087455089674224
0.003000300030003,3.8306368922386505e-6,0.30367024454954283,1.0090492871164183
0.0031003100310031005,3.860177534460676e-6,0.33264192722970914,1.0093529907722458
0.0032003200320032004,3.884280275308721e-6,0.35333245122334916,1.009656783895624
0.0033003300330033004,3.889952775886372e-6,0.3578733313783646,1.0099603526897771
0.0034003400340034003,3.898926985942785e-6,0.36482369734952,1.010264025847307
0.0035003500350035003,3.909980624561495e-6,0.3730120382620528,1.0105680795527339
0.0036003600360036,3.917171338262656e-6,0.3781298408316278,1.0108723922629936
0.0037003700370037006,3.92698700486725e-6,0.38486382646190076,1.011176914230779
0.0038003800380038005,3.94920134155483e-6,0.399100710740668,1.0114812629642
0.0039003900390039005,3.981932564500706e-6,0.41778782297584655,1.011785811179374
0.004000400040004,3.999504510854948e-6,0.4268043815944414,1.0120904761064875
0.004100410041004101,4.014754837186735e-6,0.43409992199125264,1.0123950711717147
0.0042004200420042,4.035610835486947e-6,0.44332618260813716,1.0126998985678517
0.004300430043004301,4.05639348633206e-6,0.45170480666296864,1.0130053210144065
0.0044004400440044,4.079911666577658e-6,0.46026064751817414,1.013310778193401
0.004500450045004501,4.0891173214831035e-6,0.46335340643229606,1.013616036803465
0.0046004600460046,4.102610575221107e-6,0.4676348842961792,1.0139218080340497
0.0047004700470047005,4.127073588934922e-6,0.47465749068810675,1.0142276411049511
0.004800480048004801,4.1486011778708844e-6,0.4800765091189973,1.014533366567887
0.0049004900490049,4.178512393705563e-6,0.48646946197148644,1.0148393280399146
0.005000500050005001,4.209935185459066e-6,0.49181235303464743,1.0151452172358004
0.0051005100510051,4.241568630389414e-6,0.49581505641691104,1.0154508270235165
0.005200520052005201,4.265820723308982e-6,0.4979699536718807,1.0157566874106647
0.0053005300530053,4.292423779124148e-6,0.4994352155257316,1.0160631154490236
0.0054005400540054005,4.317724061822959e-6,0.499963853953042,1.0163697426667684
0.005500550055005501,4.342280206363821e-6,0.49967327902677555,1.016676404522723
0.0056005600560056,4.3741356401164356e-6,0.4981139956304357,1.0169835322484078
0.005700570057005701,4.41317706622402e-6,0.4943629475193984,1.0172906594647813
0.0058005800580058,4.444879158274662e-6,0.4897964052049447,1.017597705330907
0.005900590059005901,4.468027212018707e-6,0.4856325308008642,1.0179048277308156
0.006000600060006,4.486578315496797e-6,0.48348877375423976,1.0182117582134125
0.006100610061006101,4.517985251311277e-6,0.4848914894908261,1.0185186697551185
0.006200620062006201,4.549538537625833e-6,0.4840686691381563,1.0188260341282043
0.0063006300630063005,4.589702871445362e-6,0.4717575883852829,1.0191336284249808
0.006400640064006401,4.637908267836654e-6,0.45174425099153914,1.0194411331982307
0.0065006500650065,4.677760386422733e-6,0.43180786573125385,1.0197486281325738
0.006600660066006601,4.7051834271991455e-6,0.4160845312266764,1.0200561612660455
0.0067006700670067,4.727598809627371e-6,0.40186583730822245,1.020363768198378
0.006800680068006801,4.746957926178409e-6,0.3884856561228827,1.0206715587458621
0.006900690069006901,4.76297654986308e-6,0.3765626769982571,1.0209794230182518
0.0070007000700070005,4.779850442591279e-6,0.36318721173009555,1.021287534448632
0.007100710071007101,4.798096455592798e-6,0.35119739974863545,1.0215962905190263
0.0072007200720072,4.814993152206067e-6,0.36184682215293457,1.0219054472273483
0.007300730073007301,4.835514885295795e-6,0.38714797297160375,1.0222146794803486
0.007400740074007401,4.856764289225158e-6,0.41222807483535256,1.0225239612106194
0.007500750075007501,4.879351879072183e-6,0.43620427335891676,1.022833090444554
0.007600760076007601,4.888014409708951e-6,0.4445705569151299,1.0231422660098373
0.007700770077007701,4.8889674211036095e-6,0.4452867747067762,1.0234517479403828
0.007800780078007801,4.890814272387567e-6,0.44377226194802616,1.023761284554702
0.0079007900790079,4.900887021256343e-6,0.43512809263589475,1.0240706837174027
0.008000800080008,4.917375205457951e-6,0.4203253618221541,1.0243798858926794
0.008100810081008101,4.929785091345909e-6,0.4100544579768502,1.02468933990294
0.008200820082008202,4.945254012777263e-6,0.4027107764019984,1.0249992909412164
0.0083008300830083,4.959179670663537e-6,0.3995212879369443,1.0253095363938245
0.0084008400840084,4.966900740049229e-6,0.39911908816358943,1.0256200681766907
0.008500850085008501,4.978469836766111e-6,0.3991040661550078,1.0259307336457808
0.008600860086008601,4.991540251703399e-6,0.40318317651140534,1.026241318063484
0.0087008700870087,5.004985823092449e-6,0.41176113181152874,1.02655182065635
0.0088008800880088,5.016105694476552e-6,0.41323131672474084,1.0268625277608427
0.0089008900890089,5.023191611791814e-6,0.40910792495145415,1.0271737650088835
0.009000900090009001,5.030269552218096e-6,0.4106772384447194,1.0274852870814233
0.009100910091009102,5.043674279191932e-6,0.41630572828554363,1.0277967482881614
0.0092009200920092,5.056154646635961e-6,0.4158016179665502,1.0281083044103552
0.0093009300930093,5.06124558649593e-6,0.4126814311108504,1.0284200078964751
0.009400940094009401,5.06434968644797e-6,0.4095931364442142,1.0287317504209872
0.009500950095009501,5.071943507952305e-6,0.4043096983783238,1.0290435650033638
0.009600960096009602,5.084886732691605e-6,0.4008687813269407,1.02935535479413
0.0097009700970097,5.1006347296675035e-6,0.4003192322390647,1.0296669314402338
0.0098009800980098,5.114637313047022e-6,0.40422221243924755,1.0299784133930814
0.009900990099009901,5.125773910808848e-6,0.410876487414446,1.0302900491547464
0.010001000100010001,5.1330155184699275e-6,0.4157071797090037,1.0306019080452782
0.010101010101010102,5.135472735906243e-6,0.417336497235128,1.0309141253614276
0.0102010201020102,5.135826137050024e-6,0.41756171662390845,1.031226323159055
0.010301030103010301,5.136385005852084e-6,0.4176817024786602,1.0315384796817428
0.010401040104010401,5.140253120247599e-6,0.41775819126032804,1.0318510451767837
