epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,61.4585,1.4037,0.84474,1.03505,0.87685,0.75612,0.90183,0.50495,1.4014,0.83447,1.00129,0.00187625,0.00187625,0.00187625
27,63.9848,1.40345,0.88813,1.00247,0.832,0.73451,0.87216,0.46701,1.46567,0.84424,0.9884,0.0018713,0.0018713,0.0018713
28,66.1676,1.57882,0.91675,1.04579,0.79863,0.79646,0.90149,0.44361,1.62588,0.86713,1.01467,0.00186635,0.00186635,0.00186635
29,68.3282,1.45945,0.90673,1.04755,0.88869,0.84783,0.91483,0.51814,1.45516,0.86237,0.98662,0.0018614,0.0018614,0.0018614
30,70.8208,1.48817,0.89174,1.01866,0.74823,0.78761,0.84243,0.45004,1.54473,0.86867,0.98352,0.00185645,0.00185645,0.00185645
31,72.9729,1.42133,0.91016,0.99132,0.77356,0.84071,0.88549,0.52696,1.33284,0.80794,0.96797,0.0018515,0.0018515,0.0018515
32,75.5098,1.26771,0.82359,0.99542,0.76058,0.84342,0.87568,0.47291,1.46549,0.85884,0.98205,0.00184655,0.00184655,0.00184655
33,77.6759,1.34706,0.83122,0.99326,0.83548,0.85387,0.92943,0.51181,1.43947,0.82562,0.98705,0.0018416,0.0018416,0.0018416
34,79.8467,1.42561,0.8691,1.01504,0.85695,0.78761,0.91017,0.52558,1.41236,0.8431,0.99418,0.00183665,0.00183665,0.00183665
35,82.3698,1.42521,0.89511,0.99004,0.80572,0.76991,0.87843,0.51882,1.36085,0.86824,0.99939,0.0018317,0.0018317,0.0018317
36,84.5674,1.35101,0.88333,0.99048,0.75226,0.86726,0.90036,0.53251,1.31735,0.85152,0.9618,0.00182675,0.00182675,0.00182675
37,87.0856,1.37088,0.89233,1.00685,0.73057,0.83186,0.87891,0.52631,1.36719,0.83944,0.9687,0.0018218,0.0018218,0.0018218
38,89.2465,1.36373,0.85206,0.99248,0.89676,0.84557,0.91969,0.54621,1.35667,0.78596,0.97283,0.00181685,0.00181685,0.00181685
39,91.7581,1.34971,0.84196,0.98398,0.82458,0.87355,0.89636,0.52482,1.40295,0.83036,0.96459,0.0018119,0.0018119,0.0018119
40,93.936,1.36122,0.87237,1.01831,0.83365,0.84956,0.88385,0.49051,1.43529,0.82676,0.99573,0.00180695,0.00180695,0.00180695
41,96.113,1.38883,0.88892,1.01915,0.88978,0.80531,0.89489,0.51582,1.32348,0.83274,0.97145,0.001802,0.001802,0.001802
42,98.2738,1.36113,0.85777,0.99286,0.8903,0.71822,0.90956,0.52463,1.35315,0.83155,0.97019,0.00179705,0.00179705,0.00179705
43,100.439,1.34253,0.78812,0.98687,0.92156,0.83178,0.93155,0.52277,1.41948,0.81201,0.96203,0.0017921,0.0017921,0.0017921
44,102.617,1.303,0.78596,0.98315,0.80349,0.89381,0.90358,0.50791,1.43955,0.80074,0.99661,0.00178715,0.00178715,0.00178715
45,104.768,1.28551,0.79377,0.96802,0.91194,0.73316,0.89538,0.52386,1.34998,0.77457,0.98866,0.0017822,0.0017822,0.0017822
46,106.919,1.27307,0.7694,0.97072,0.7788,0.84123,0.90495,0.52305,1.34355,0.79641,0.96693,0.00177725,0.00177725,0.00177725
47,109.083,1.29997,0.78853,0.94161,0.86168,0.77876,0.8886,0.51237,1.41984,0.8154,1.00711,0.0017723,0.0017723,0.0017723
48,111.251,1.32187,0.80036,0.97447,0.81334,0.88689,0.91409,0.53492,1.38442,0.76478,0.98223,0.00176735,0.00176735,0.00176735
49,113.429,1.22098,0.81314,0.93289,0.89384,0.87611,0.93918,0.54702,1.37756,0.76079,0.9817,0.0017624,0.0017624,0.0017624
50,115.948,1.35326,0.83245,0.97485,0.80781,0.89271,0.90888,0.54738,1.30309,0.80642,0.97002,0.00175745,0.00175745,0.00175745
51,118.131,1.36193,0.83337,1.00071,0.84569,0.87303,0.93271,0.54161,1.36268,0.77157,0.97981,0.0017525,0.0017525,0.0017525
52,120.311,1.27363,0.78509,0.96471,0.82495,0.87611,0.92358,0.54126,1.33056,0.74851,0.95478,0.00174755,0.00174755,0.00174755
53,122.485,1.31416,0.79721,0.94975,0.85429,0.86726,0.93089,0.52532,1.3565,0.8065,0.95385,0.0017426,0.0017426,0.0017426
54,124.643,1.30812,0.81062,0.96673,0.95289,0.75221,0.90006,0.49563,1.42351,0.80844,0.97385,0.00173765,0.00173765,0.00173765
55,126.801,1.37524,0.84204,0.97972,0.85124,0.83186,0.92137,0.55582,1.35225,0.79138,0.96547,0.0017327,0.0017327,0.0017327
56,129.32,1.2746,0.78299,0.94031,0.83097,0.87013,0.92687,0.56004,1.26384,0.77445,0.9506,0.00172775,0.00172775,0.00172775
57,131.849,1.21579,0.77241,0.93878,0.8214,0.85472,0.90908,0.54152,1.31833,0.74997,0.95842,0.0017228,0.0017228,0.0017228
58,134.021,1.31415,0.79135,0.96996,0.83414,0.84561,0.92819,0.55298,1.33083,0.7566,0.96967,0.00171785,0.00171785,0.00171785
59,136.238,1.20741,0.745,0.95306,0.8539,0.9115,0.94118,0.54908,1.31864,0.78222,0.97703,0.0017129,0.0017129,0.0017129
60,138.428,1.19961,0.77312,0.97816,0.83626,0.88496,0.91807,0.48619,1.34245,0.79623,0.95414,0.00170795,0.00170795,0.00170795
61,140.61,1.20857,0.77476,0.98362,0.85302,0.92446,0.92053,0.54853,1.29994,0.74016,0.96595,0.001703,0.001703,0.001703
62,142.791,1.2094,0.75264,0.97074,0.79061,0.80194,0.88191,0.51033,1.3482,0.78359,0.9679,0.00169805,0.00169805,0.00169805
63,144.954,1.20922,0.75032,0.95815,0.81209,0.87966,0.91786,0.55771,1.31467,0.7568,0.95441,0.0016931,0.0016931,0.0016931
64,147.129,1.20848,0.75692,0.95387,0.85217,0.86723,0.9127,0.5583,1.26317,0.73524,0.95439,0.00168815,0.00168815,0.00168815
65,149.336,1.21365,0.76477,0.93028,0.82732,0.89042,0.91331,0.55038,1.29354,0.79363,0.96235,0.0016832,0.0016832,0.0016832
66,151.491,1.18739,0.72683,0.95773,0.87902,0.84956,0.93814,0.58967,1.23292,0.74259,0.94759,0.00167825,0.00167825,0.00167825
67,154.015,1.22239,0.75128,0.94402,0.89088,0.84956,0.93953,0.56355,1.28258,0.73389,0.95239,0.0016733,0.0016733,0.0016733
68,156.207,1.23193,0.76042,0.93267,0.83356,0.87611,0.91378,0.56867,1.3043,0.77115,0.94138,0.00166835,0.00166835,0.00166835
69,158.375,1.28702,0.76965,0.95281,0.82476,0.87467,0.90992,0.55467,1.33978,0.77059,0.94301,0.0016634,0.0016634,0.0016634
70,160.557,1.14587,0.72285,0.93522,0.84445,0.84071,0.90639,0.5533,1.29617,0.78637,0.94651,0.00165845,0.00165845,0.00165845
71,162.726,1.13211,0.73352,0.93014,0.85951,0.9204,0.95099,0.58851,1.2122,0.72177,0.93574,0.0016535,0.0016535,0.0016535
72,165.266,1.21949,0.71081,0.93493,0.87253,0.88496,0.93713,0.57965,1.2432,0.70133,0.93757,0.00164855,0.00164855,0.00164855
73,167.437,1.13925,0.70081,0.9511,0.79411,0.9216,0.92408,0.55755,1.30234,0.73606,0.94559,0.0016436,0.0016436,0.0016436
74,169.593,1.17905,0.69606,0.94942,0.81711,0.90941,0.91995,0.56834,1.21808,0.74017,0.94043,0.00163865,0.00163865,0.00163865
75,171.768,1.16601,0.69193,0.92785,0.84933,0.87611,0.92979,0.58275,1.27187,0.72259,0.92701,0.0016337,0.0016337,0.0016337
76,173.954,1.15304,0.7124,0.9345,0.88477,0.88339,0.94398,0.594,1.18893,0.71495,0.94006,0.00162875,0.00162875,0.00162875
77,176.489,1.13724,0.68086,0.93387,0.85396,0.93149,0.94312,0.58606,1.19688,0.68011,0.92164,0.0016238,0.0016238,0.0016238
78,178.663,1.10807,0.66373,0.92439,0.83831,0.9115,0.93734,0.58412,1.21988,0.70602,0.92546,0.00161885,0.00161885,0.00161885
79,180.836,1.12422,0.70266,0.9235,0.91755,0.83186,0.93432,0.6002,1.20938,0.68708,0.92153,0.0016139,0.0016139,0.0016139
80,183.358,1.15915,0.68308,0.92555,0.90936,0.86726,0.95194,0.58682,1.25962,0.68364,0.9409,0.00160895,0.00160895,0.00160895
81,185.532,1.13786,0.68808,0.91802,0.85267,0.86726,0.93633,0.58775,1.28422,0.73435,0.9388,0.001604,0.001604,0.001604
82,187.697,1.18564,0.73421,0.93686,0.89319,0.84071,0.92726,0.58355,1.25395,0.69643,0.93988,0.00159905,0.00159905,0.00159905
83,189.86,1.19272,0.72103,0.91319,0.88419,0.82301,0.91171,0.58804,1.22523,0.70899,0.93333,0.0015941,0.0015941,0.0015941
84,192.046,1.09158,0.6532,0.91595,0.91345,0.84059,0.9358,0.59721,1.21999,0.69549,0.94084,0.00158915,0.00158915,0.00158915
85,194.232,1.04259,0.64932,0.90315,0.92635,0.89045,0.95938,0.59064,1.27085,0.67751,0.95052,0.0015842,0.0015842,0.0015842
86,196.406,1.11798,0.68263,0.93284,0.91894,0.90265,0.963,0.60681,1.18663,0.67525,0.92199,0.00157925,0.00157925,0.00157925
87,198.912,1.07438,0.64245,0.91561,0.8894,0.85404,0.94084,0.57446,1.23174,0.7458,0.9211,0.0015743,0.0015743,0.0015743
88,201.082,1.10802,0.68775,0.91199,0.88207,0.89381,0.93452,0.56714,1.26067,0.7231,0.92992,0.00156935,0.00156935,0.00156935
89,203.246,1.1975,0.67588,0.9447,0.84209,0.84956,0.91876,0.5538,1.29718,0.75793,0.923,0.0015644,0.0015644,0.0015644
90,205.414,1.10198,0.65777,0.90029,0.91318,0.88496,0.93535,0.58997,1.17013,0.68738,0.9105,0.00155945,0.00155945,0.00155945
91,207.58,1.00098,0.61488,0.87019,0.91012,0.85841,0.94066,0.57296,1.24574,0.71164,0.91461,0.0015545,0.0015545,0.0015545
92,209.773,1.10635,0.66888,0.93731,0.82514,0.86726,0.91898,0.5603,1.28723,0.74361,0.92676,0.00154955,0.00154955,0.00154955
93,211.956,1.05377,0.63959,0.87971,0.8882,0.84371,0.93339,0.57339,1.24014,0.72924,0.92969,0.0015446,0.0015446,0.0015446
94,214.146,1.08867,0.67024,0.89801,0.85923,0.86426,0.92881,0.56813,1.27828,0.71556,0.93402,0.00153965,0.00153965,0.00153965
95,216.317,1.09635,0.65918,0.94016,0.88106,0.87611,0.93781,0.59104,1.23972,0.68174,0.92881,0.0015347,0.0015347,0.0015347
96,218.502,1.05514,0.62447,0.89434,0.84731,0.88395,0.9418,0.60096,1.21156,0.67937,0.93421,0.00152975,0.00152975,0.00152975
97,220.698,1.06208,0.67085,0.90096,0.85631,0.8966,0.94093,0.58574,1.26677,0.71209,0.93914,0.0015248,0.0015248,0.0015248
98,222.886,1.05943,0.63706,0.89232,0.82949,0.90265,0.94197,0.59403,1.22023,0.68584,0.92888,0.00151985,0.00151985,0.00151985
99,225.052,1.12925,0.66677,0.89617,0.85155,0.87611,0.93115,0.57577,1.23497,0.71329,0.9271,0.0015149,0.0015149,0.0015149
100,227.252,1.08639,0.6761,0.91755,0.86272,0.92035,0.95081,0.57034,1.24567,0.70863,0.91597,0.00150995,0.00150995,0.00150995
101,229.437,1.10312,0.65819,0.91216,0.92044,0.89381,0.96422,0.63555,1.17607,0.68743,0.91107,0.001505,0.001505,0.001505
102,231.944,1.19201,0.715,0.8942,0.81458,0.8553,0.90826,0.55182,1.28405,0.76442,0.93044,0.00150005,0.00150005,0.00150005
103,234.104,1.10534,0.66633,0.91542,0.85211,0.87611,0.92589,0.55669,1.24946,0.7045,0.92092,0.0014951,0.0014951,0.0014951
104,236.278,1.09237,0.69381,0.90412,0.91054,0.90076,0.95355,0.57409,1.2552,0.68807,0.91617,0.00149015,0.00149015,0.00149015
105,238.452,1.04926,0.68323,0.93192,0.93511,0.89275,0.96378,0.5983,1.17139,0.6529,0.91595,0.0014852,0.0014852,0.0014852
106,240.608,1.02534,0.6306,0.90501,0.88246,0.89381,0.96485,0.61195,1.15117,0.66165,0.90899,0.00148025,0.00148025,0.00148025
107,242.771,1.04086,0.63186,0.92119,0.90351,0.91152,0.96027,0.61898,1.2255,0.67344,0.91842,0.0014753,0.0014753,0.0014753
108,244.966,0.98986,0.62098,0.8974,0.92456,0.86771,0.95454,0.58674,1.23948,0.6801,0.91704,0.00147035,0.00147035,0.00147035
109,247.138,1.0868,0.64671,0.88818,0.91402,0.86726,0.95093,0.59801,1.18835,0.66914,0.91328,0.0014654,0.0014654,0.0014654
110,249.318,1.01503,0.62366,0.89041,0.90239,0.92035,0.96393,0.6007,1.19665,0.67627,0.92054,0.00146045,0.00146045,0.00146045
111,251.481,0.99633,0.62712,0.89001,0.90197,0.89566,0.95438,0.61185,1.12079,0.65096,0.91177,0.0014555,0.0014555,0.0014555
112,253.654,1.05238,0.64772,0.88821,0.85161,0.89381,0.94195,0.58408,1.23987,0.73112,0.93206,0.00145055,0.00145055,0.00145055
113,255.826,1.0786,0.66109,0.9043,0.89877,0.9115,0.9637,0.60199,1.23275,0.68271,0.91939,0.0014456,0.0014456,0.0014456
114,257.999,1.05291,0.65894,0.89814,0.94329,0.83186,0.94957,0.60722,1.24168,0.67725,0.94354,0.00144065,0.00144065,0.00144065
115,260.179,1.08641,0.65782,0.91122,0.89494,0.88496,0.95145,0.61632,1.2109,0.69193,0.91847,0.0014357,0.0014357,0.0014357
116,262.369,0.97657,0.6307,0.90902,0.81516,0.93665,0.9325,0.58359,1.2461,0.6972,0.95396,0.00143075,0.00143075,0.00143075
117,264.555,1.03919,0.64224,0.92315,0.8984,0.84071,0.94624,0.5984,1.23019,0.71695,0.92624,0.0014258,0.0014258,0.0014258
118,266.713,0.98091,0.62379,0.90287,0.89629,0.9115,0.9587,0.60378,1.19893,0.67042,0.92047,0.00142085,0.00142085,0.00142085
119,268.902,1.03046,0.62959,0.90349,0.88778,0.91011,0.96045,0.59351,1.24591,0.68379,0.91893,0.0014159,0.0014159,0.0014159
120,271.079,1.16517,0.67803,0.92281,0.86691,0.86726,0.93439,0.58296,1.2115,0.6851,0.91901,0.00141095,0.00141095,0.00141095
121,273.25,1.0389,0.64008,0.91474,0.8895,0.92035,0.95263,0.60571,1.20545,0.66596,0.92066,0.001406,0.001406,0.001406
122,275.438,1.08212,0.72485,0.89778,0.87574,0.90265,0.9595,0.60774,1.2163,0.65936,0.91079,0.00140105,0.00140105,0.00140105
123,277.598,1.01148,0.63617,0.90455,0.91832,0.84071,0.9342,0.58977,1.23177,0.67438,0.91689,0.0013961,0.0013961,0.0013961
124,279.794,1.06872,0.63429,0.90524,0.83917,0.89381,0.93481,0.59004,1.22946,0.70301,0.92809,0.00139115,0.00139115,0.00139115
125,281.956,1.11313,0.6636,0.91155,0.88376,0.87465,0.94137,0.59172,1.20294,0.69033,0.92996,0.0013862,0.0013862,0.0013862
126,284.118,1.03359,0.62753,0.90544,0.8875,0.87611,0.95363,0.58035,1.22528,0.68225,0.9406,0.00138125,0.00138125,0.00138125
127,286.282,1.07063,0.65142,0.88284,0.91403,0.90265,0.95615,0.60586,1.22694,0.67846,0.92696,0.0013763,0.0013763,0.0013763
128,288.456,1.07313,0.65162,0.89349,0.90692,0.86229,0.95702,0.6122,1.18151,0.67435,0.91869,0.00137135,0.00137135,0.00137135
129,290.626,0.99582,0.64514,0.89492,0.88849,0.88496,0.95436,0.61808,1.19324,0.67387,0.91752,0.0013664,0.0013664,0.0013664
130,292.799,1.07547,0.6408,0.90808,0.8838,0.85841,0.93329,0.60008,1.15537,0.70905,0.90951,0.00136145,0.00136145,0.00136145
131,294.969,1.01899,0.64089,0.88695,0.93278,0.85964,0.95632,0.61336,1.19835,0.71672,0.92291,0.0013565,0.0013565,0.0013565
132,297.153,0.99399,0.63043,0.86377,0.95435,0.86726,0.96565,0.62134,1.12805,0.65295,0.90932,0.00135155,0.00135155,0.00135155
133,299.33,0.98454,0.59967,0.89028,0.82632,0.9115,0.93913,0.57688,1.27563,0.6739,0.9154,0.0013466,0.0013466,0.0013466
134,301.496,0.9978,0.61802,0.88676,0.88872,0.90265,0.95484,0.61598,1.20623,0.64631,0.91745,0.00134165,0.00134165,0.00134165
135,303.667,1.00224,0.60865,0.8901,0.91019,0.89683,0.96251,0.61008,1.21855,0.67795,0.91829,0.0013367,0.0013367,0.0013367
136,305.843,1.00666,0.67074,0.88595,0.87563,0.87233,0.9404,0.60218,1.17686,0.67797,0.91774,0.00133175,0.00133175,0.00133175
137,308.006,1.05871,0.64007,0.92689,0.88612,0.88496,0.95221,0.61188,1.16303,0.67326,0.92562,0.0013268,0.0013268,0.0013268
138,310.192,1.01701,0.61817,0.90253,0.90205,0.86726,0.94476,0.6032,1.16232,0.66568,0.91728,0.00132185,0.00132185,0.00132185
139,312.366,0.97585,0.60602,0.89975,0.89246,0.86726,0.94345,0.59926,1.2068,0.67718,0.91476,0.0013169,0.0013169,0.0013169
140,314.557,0.95227,0.60123,0.8813,0.89152,0.87276,0.94509,0.62428,1.17525,0.68687,0.91203,0.00131195,0.00131195,0.00131195
141,316.708,1.05644,0.63624,0.89492,0.91637,0.86726,0.96246,0.63407,1.18355,0.67573,0.91322,0.001307,0.001307,0.001307
142,318.898,0.95231,0.62325,0.87348,0.89871,0.86377,0.94071,0.59737,1.23734,0.67958,0.91794,0.00130205,0.00130205,0.00130205
143,321.064,1.07181,0.64516,0.88521,0.87017,0.88975,0.9374,0.60422,1.21733,0.68093,0.91619,0.0012971,0.0012971,0.0012971
144,323.265,1.00976,0.61518,0.89999,0.96866,0.82066,0.94724,0.62479,1.18677,0.65586,0.90914,0.00129215,0.00129215,0.00129215
145,325.435,1.0047,0.61255,0.88932,0.9467,0.82301,0.9528,0.63567,1.1467,0.6519,0.90598,0.0012872,0.0012872,0.0012872
146,327.604,0.96349,0.59733,0.90007,0.90492,0.85841,0.95012,0.60117,1.15135,0.66287,0.90957,0.00128225,0.00128225,0.00128225
147,329.78,1.09251,0.62476,0.9013,0.9182,0.79472,0.92771,0.61612,1.19022,0.69317,0.92713,0.0012773,0.0012773,0.0012773
148,331.968,1.00528,0.60447,0.90243,0.91093,0.90508,0.9651,0.61704,1.13413,0.63342,0.91004,0.00127235,0.00127235,0.00127235
149,334.137,0.97337,0.62643,0.87728,0.91137,0.9115,0.9614,0.623,1.15383,0.67336,0.91262,0.0012674,0.0012674,0.0012674
150,336.322,1.04102,0.59928,0.90677,0.91124,0.9086,0.96614,0.62479,1.18668,0.64036,0.91844,0.00126245,0.00126245,0.00126245
151,338.48,0.91354,0.55844,0.84399,0.88675,0.90082,0.96184,0.61746,1.15272,0.65439,0.91062,0.0012575,0.0012575,0.0012575
