epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,302.913,1.93593,1.06569,0.96308,0.80216,0.7199,0.7807,0.3377,1.92222,1.01653,1.03683,0.0015941,0.0015941,0.0015941
43,309.956,1.90096,1.05744,0.97208,0.81008,0.71358,0.78095,0.34177,1.93896,1.01531,1.03626,0.0015842,0.0015842,0.0015842
44,317.03,1.89674,1.06237,0.96101,0.79139,0.72604,0.78588,0.33534,1.88573,1.07414,1.03264,0.0015743,0.0015743,0.0015743
45,324.097,1.89882,1.04609,0.96142,0.78717,0.74778,0.78934,0.33335,1.92253,1.0138,1.03236,0.0015644,0.0015644,0.0015644
46,331.161,1.89605,1.04333,0.95582,0.80323,0.71483,0.79548,0.33626,1.95445,1.01755,1.03614,0.0015545,0.0015545,0.0015545
47,338.251,1.89257,1.04363,0.96848,0.79861,0.7237,0.77383,0.33037,1.91837,1.04984,1.03775,0.0015446,0.0015446,0.0015446
48,345.417,1.88867,1.0458,0.96514,0.82548,0.75539,0.8016,0.34854,1.88304,1.04056,1.02431,0.0015347,0.0015347,0.0015347
49,352.825,1.88764,1.02427,0.96629,0.82858,0.71679,0.80249,0.34777,1.88979,1.01904,1.02665,0.0015248,0.0015248,0.0015248
50,359.909,1.85758,1.01462,0.96167,0.81793,0.74021,0.81266,0.34644,1.87932,1.00701,1.02429,0.0015149,0.0015149,0.0015149
51,366.96,1.86884,1.01788,0.95642,0.82681,0.70089,0.77736,0.32924,1.90864,1.04336,1.03533,0.001505,0.001505,0.001505
52,374.039,1.88401,1.02483,0.9576,0.84542,0.70596,0.78125,0.33396,1.92218,1.01781,1.03927,0.0014951,0.0014951,0.0014951
53,381.12,1.85859,1.02076,0.94996,0.80922,0.74271,0.79288,0.33988,1.92136,1.0031,1.04729,0.0014852,0.0014852,0.0014852
54,388.304,1.85264,1.02974,0.95329,0.81667,0.74905,0.80237,0.32749,1.9377,1.00025,1.03834,0.0014753,0.0014753,0.0014753
55,395.351,1.87025,1.02174,0.96184,0.81972,0.73891,0.80335,0.33873,1.89097,1.00078,1.03259,0.0014654,0.0014654,0.0014654
56,402.383,1.86238,1.01023,0.96442,0.82611,0.72257,0.78867,0.33329,1.92766,0.99806,1.04414,0.0014555,0.0014555,0.0014555
57,409.436,1.85201,1.01449,0.94858,0.80946,0.72877,0.78652,0.33812,1.91677,0.98089,1.033,0.0014456,0.0014456,0.0014456
58,416.548,1.88177,1.04003,0.95438,0.7917,0.72877,0.7884,0.33767,1.89042,1.00895,1.02556,0.0014357,0.0014357,0.0014357
59,423.758,1.84213,1.02782,0.95042,0.81807,0.73764,0.80006,0.33434,1.91629,0.98577,1.03529,0.0014258,0.0014258,0.0014258
